contrato_id,customer_id,plano_id,data_inicio,data_cancelamento,fidelidade_meses,status,motivo_cancelamento
2166,2166,3,2024-05-23,,24.0,ativo,
2167,2167,2,2023-08-05,,12.0,ativo,
2168,2168,3,2024-06-14,,,ativo,
2169,2169,2,2022-10-26,2022-12-25,24.0,cancelado,Atendimento ruim
2170,2170,4,2023-02-15,,,ativo,
2171,2171,2,2023-02-21,,,ativo,
2172,2172,2,2023-12-01,,24.0,ativo,
2173,2173,4,2022-10-10,2023-01-17,12.0,cancelado,Migracao para concorrente
2174,2174,2,2023-08-11,,12.0,ativo,
2175,2175,2,2023-04-12,,,ativo,
2176,2176,2,2022-05-14,,24.0,ativo,
2177,2177,1,2023-10-08,,12.0,ativo,
2178,2178,4,2022-11-26,,12.0,ativo,
2179,2179,2,2022-10-24,,24.0,ativo,
2180,2180,1,2023-01-30,,12.0,ativo,
2181,2181,3,2023-08-14,,,ativo,
2182,2182,4,2023-11-30,,12.0,ativo,
2183,2183,3,2023-07-12,2024-03-15,24.0,cancelado,Atendimento ruim
2184,2184,4,2023-12-16,,12.0,ativo,
2185,2185,3,2023-06-06,,,ativo,
2186,2186,2,2024-04-08,,24.0,ativo,
2187,2187,2,2023-02-15,,,ativo,
2188,2188,3,2024-04-06,,24.0,ativo,
2189,2189,2,2024-04-14,,24.0,ativo,
2190,2190,2,2022-10-29,,12.0,ativo,
2191,2191,4,2023-05-21,,24.0,ativo,
2192,2192,3,2024-03-05,,12.0,ativo,
2193,2193,1,2022-06-21,2024-06-10,12.0,cancelado,Problemas de rede
2194,2194,2,2022-04-11,2023-02-07,12.0,cancelado,Atendimento ruim
2195,2195,2,2024-02-12,,24.0,ativo,
2196,2196,2,2024-01-29,,12.0,ativo,
2197,2197,1,2022-09-01,,24.0,ativo,
2198,2198,3,2023-09-29,,12.0,ativo,
2199,2199,1,2023-12-01,,,ativo,
2200,2200,1,2024-03-06,,24.0,ativo,
2201,2201,1,2024-02-29,,,ativo,
2202,2202,3,2024-06-08,,12.0,ativo,
2203,2203,1,2024-02-26,,24.0,ativo,
2204,2204,2,2024-04-23,,12.0,ativo,
2205,2205,2,2023-12-19,,24.0,ativo,
2206,2206,1,2022-10-25,,12.0,ativo,
2207,2207,3,2023-07-02,,12.0,ativo,
2208,2208,2,2024-03-20,,12.0,ativo,
2209,2209,1,2022-01-30,2023-09-16,12.0,cancelado,Preço alto
2210,2210,1,2022-05-13,,,ativo,
2211,2211,1,2022-03-01,,,ativo,
2212,2212,1,2022-10-25,,24.0,ativo,
2213,2213,1,2024-06-28,,12.0,ativo,
2214,2214,2,2022-02-22,,24.0,ativo,
2215,2215,2,2022-08-02,,12.0,ativo,
2216,2216,2,2023-12-02,,24.0,ativo,
2217,2217,3,2022-04-07,2022-10-23,24.0,cancelado,Atendimento ruim
2218,2218,3,2022-06-06,2022-10-12,,cancelado,Problemas de rede
2219,2219,2,2022-09-01,,12.0,ativo,
2220,2220,1,2023-10-24,,,ativo,
2221,2221,1,2023-04-03,,24.0,ativo,
2222,2222,2,2022-10-19,,12.0,ativo,
2223,2223,1,2023-09-12,,24.0,ativo,
2224,2224,2,2023-12-31,,,ativo,
2225,2225,4,2023-02-09,2024-01-31,,cancelado,Problemas de rede
2226,2226,2,2024-01-08,2024-03-02,12.0,cancelado,Migracao para concorrente
2227,2227,1,2023-07-05,,24.0,ativo,
2228,2228,3,2023-01-29,,12.0,ativo,
2229,2229,2,2022-07-07,,,ativo,
2230,2230,1,2024-05-10,,12.0,ativo,
2231,2231,3,2023-01-22,,12.0,ativo,
2232,2232,2,2022-06-23,,12.0,ativo,
2233,2233,1,2023-04-02,,,ativo,
2234,2234,1,2022-05-02,,12.0,ativo,
2235,2235,4,2022-01-02,,,ativo,
2236,2236,2,2024-01-20,,24.0,ativo,
2237,2237,2,2023-07-21,,12.0,ativo,
2238,2238,4,2022-01-01,,24.0,ativo,
2239,2239,1,2023-05-02,,12.0,ativo,
2240,2240,1,2023-11-29,,,ativo,
2241,2241,1,2022-05-22,,12.0,ativo,
2242,2242,1,2023-12-10,,12.0,ativo,
2243,2243,2,2023-06-11,,,ativo,
2244,2244,1,2022-07-31,,,ativo,
2245,2245,1,2022-02-17,2022-06-15,,cancelado,Problemas de rede
2246,2246,2,2022-02-21,2022-07-31,12.0,cancelado,Preço alto
2247,2247,3,2023-01-09,2024-11-26,24.0,cancelado,Atendimento ruim
2248,2248,2,2022-04-27,2023-08-05,12.0,cancelado,Outros
2249,2249,1,2022-10-21,,12.0,ativo,
2250,2250,1,2022-05-08,,24.0,ativo,
2251,2251,2,2023-07-14,,,ativo,
2252,2252,3,2022-07-28,,,ativo,
2253,2253,2,2022-01-19,2022-04-18,,cancelado,Problemas de rede
2254,2254,1,2022-08-17,,12.0,ativo,
2255,2255,4,2023-02-03,,24.0,ativo,
2256,2256,3,2023-11-26,,,ativo,
2257,2257,3,2023-06-03,,12.0,ativo,
2258,2258,1,2024-02-17,,12.0,ativo,
2259,2259,2,2022-10-10,,12.0,ativo,
2260,2260,1,2022-01-16,2024-01-09,24.0,cancelado,Atendimento ruim
2261,2261,3,2022-02-21,,12.0,ativo,
2262,2262,2,2023-04-12,2024-02-08,,cancelado,Migracao para concorrente
2263,2263,4,2022-06-22,,,ativo,
2264,2264,1,2024-03-05,,12.0,ativo,
2265,2265,3,2024-04-19,,24.0,ativo,
2266,2266,2,2023-02-13,,,ativo,
2267,2267,4,2022-12-01,,12.0,ativo,
2268,2268,2,2023-11-04,,12.0,ativo,
2269,2269,1,2022-01-03,2022-05-10,12.0,cancelado,Outros
2270,2270,1,2023-06-06,,24.0,ativo,
2271,2271,1,2023-12-30,,,ativo,
2272,2272,1,2022-02-22,,24.0,ativo,
2273,2273,2,2023-04-05,,12.0,ativo,
2274,2274,1,2022-11-14,,12.0,ativo,
2275,2275,3,2023-01-29,2023-11-13,24.0,cancelado,Migracao para concorrente
2276,2276,2,2022-03-18,,,ativo,
2277,2277,1,2024-01-14,,12.0,ativo,
2278,2278,2,2024-03-18,,12.0,ativo,
2279,2279,2,2024-03-27,,24.0,ativo,
2280,2280,1,2022-08-18,,12.0,ativo,
2281,2281,1,2023-06-26,,,ativo,
2282,2282,1,2023-09-10,2024-09-26,12.0,cancelado,Preço alto
2283,2283,2,2022-12-17,,24.0,ativo,
2284,2284,3,2023-12-29,2024-02-04,,cancelado,Migracao para concorrente
2285,2285,1,2024-06-17,,12.0,ativo,
2286,2286,2,2023-07-15,,12.0,ativo,
2287,2287,4,2023-11-20,,24.0,ativo,
2288,2288,1,2024-03-11,,,ativo,
2289,2289,1,2023-06-25,,24.0,ativo,
2290,2290,3,2022-12-26,2023-08-12,,cancelado,Atendimento ruim
2291,2291,3,2023-11-02,2024-08-08,24.0,cancelado,Outros
2292,2292,2,2023-05-13,,24.0,ativo,
2293,2293,1,2023-02-15,2024-06-01,24.0,cancelado,Migracao para concorrente
2294,2294,1,2023-07-01,,24.0,ativo,
2295,2295,1,2024-06-13,,24.0,ativo,
2296,2296,3,2023-04-22,2024-10-13,,cancelado,Migracao para concorrente
2297,2297,2,2023-11-19,,12.0,ativo,
2298,2298,1,2022-08-30,2023-04-04,12.0,cancelado,Preço alto
2299,2299,1,2022-03-10,,12.0,ativo,
2300,2300,1,2024-03-05,2024-10-27,12.0,cancelado,Atendimento ruim
2301,2301,2,2023-12-22,,,ativo,
2302,2302,1,2022-12-06,,,ativo,
2303,2303,1,2022-08-24,2022-10-22,24.0,cancelado,Migracao para concorrente
2304,2304,3,2022-05-28,2023-05-11,24.0,cancelado,Atendimento ruim
2305,2305,3,2022-01-31,,12.0,ativo,
2306,2306,1,2024-06-21,,24.0,ativo,
2307,2307,1,2022-10-11,,24.0,ativo,
2308,2308,1,2023-02-18,,12.0,ativo,
2309,2309,1,2022-07-08,,12.0,ativo,
2310,2310,2,2022-09-05,,12.0,ativo,
2311,2311,1,2022-03-23,,24.0,ativo,
2312,2312,2,2022-04-25,2023-06-02,,cancelado,Problemas de rede
2313,2313,2,2023-02-27,,,ativo,
2314,2314,1,2024-01-04,,12.0,ativo,
2315,2315,2,2022-08-19,,,ativo,
2316,2316,3,2023-11-10,,,ativo,
2317,2317,1,2023-09-28,,24.0,ativo,
2318,2318,3,2023-01-30,,,ativo,
2319,2319,1,2023-10-04,,,ativo,
2320,2320,1,2022-07-05,2023-08-09,,cancelado,Preço alto
2321,2321,3,2023-05-24,,24.0,ativo,
2322,2322,1,2022-03-23,2023-08-29,24.0,cancelado,Preço alto
2323,2323,1,2024-06-15,,12.0,ativo,
2324,2324,2,2022-02-03,,24.0,ativo,
2325,2325,2,2024-03-04,,12.0,ativo,
2326,2326,3,2022-06-17,,12.0,ativo,
2327,2327,1,2022-01-08,,24.0,ativo,
2328,2328,3,2022-05-15,,,ativo,
2329,2329,3,2024-05-31,,12.0,ativo,
2330,2330,3,2024-06-10,,,ativo,
2331,2331,2,2022-02-23,2023-08-05,12.0,cancelado,Preço alto
2332,2332,2,2023-12-28,,24.0,ativo,
2333,2333,1,2022-05-16,2023-05-19,,cancelado,Atendimento ruim
2334,2334,1,2023-06-09,,,ativo,
2335,2335,2,2022-04-14,,,ativo,
2336,2336,2,2022-10-17,,24.0,ativo,
2337,2337,1,2022-07-19,,24.0,ativo,
2338,2338,3,2024-06-04,,12.0,ativo,
2339,2339,2,2022-07-11,,12.0,ativo,
2340,2340,3,2023-01-06,,,ativo,
2341,2341,3,2022-09-13,,12.0,ativo,
2342,2342,2,2023-01-13,,,ativo,
2343,2343,3,2024-04-03,,12.0,ativo,
2344,2344,3,2022-11-04,,24.0,ativo,
2345,2345,2,2023-08-07,2023-11-24,24.0,cancelado,Migracao para concorrente
2346,2346,1,2022-08-01,,24.0,ativo,
2347,2347,1,2022-06-15,,12.0,ativo,
2348,2348,1,2022-11-27,,,ativo,
2349,2349,2,2022-11-04,2023-02-17,24.0,cancelado,Migracao para concorrente
2350,2350,4,2023-09-12,,24.0,ativo,
2351,2351,2,2022-05-06,,24.0,ativo,
2352,2352,3,2022-08-08,,,ativo,
2353,2353,1,2023-06-23,,24.0,ativo,
2354,2354,1,2022-09-26,,24.0,ativo,
2355,2355,2,2022-05-05,,12.0,ativo,
2356,2356,2,2024-06-26,,,ativo,
2357,2357,1,2024-06-04,2024-12-30,,cancelado,Atendimento ruim
2358,2358,1,2023-10-17,,12.0,ativo,
2359,2359,2,2023-07-22,,24.0,ativo,
2360,2360,2,2022-05-08,,12.0,ativo,
2361,2361,2,2024-02-02,2024-07-09,12.0,cancelado,Atendimento ruim
2362,2362,2,2022-07-16,,12.0,ativo,
2363,2363,2,2024-03-02,,12.0,ativo,
2364,2364,3,2023-09-05,,12.0,ativo,
2365,2365,1,2022-11-09,,12.0,ativo,
2366,2366,2,2023-03-04,2024-03-31,24.0,cancelado,Problemas de rede
2367,2367,2,2023-05-08,,12.0,ativo,
2368,2368,1,2022-10-31,,24.0,ativo,
2369,2369,3,2023-08-18,2024-10-03,24.0,cancelado,Outros
2370,2370,4,2024-04-06,,12.0,ativo,
2371,2371,3,2023-06-08,,12.0,ativo,
2372,2372,2,2022-01-08,,24.0,ativo,
2373,2373,2,2022-06-04,,24.0,ativo,
2374,2374,1,2022-12-16,2024-06-25,24.0,cancelado,Outros
2375,2375,2,2023-03-21,,24.0,ativo,
2376,2376,2,2022-12-25,,,ativo,
2377,2377,1,2023-09-14,2024-07-04,24.0,cancelado,Preço alto
2378,2378,3,2023-05-11,,12.0,ativo,
2379,2379,1,2024-03-31,,24.0,ativo,
2380,2380,2,2022-05-21,,24.0,ativo,
2381,2381,2,2023-02-02,2023-03-25,12.0,cancelado,Migracao para concorrente
2382,2382,1,2024-06-22,,12.0,ativo,
2383,2383,2,2022-01-21,,,ativo,
2384,2384,4,2022-10-24,,24.0,ativo,
2385,2385,4,2022-08-01,,12.0,ativo,
2386,2386,1,2023-03-14,,24.0,ativo,
2387,2387,4,2022-07-18,2023-03-28,,cancelado,Preço alto
2388,2388,1,2023-06-11,2023-11-01,12.0,cancelado,Migracao para concorrente
2389,2389,4,2023-12-26,,12.0,ativo,
2390,2390,1,2023-02-10,,12.0,ativo,
2391,2391,2,2023-11-17,,24.0,ativo,
2392,2392,1,2023-04-08,,12.0,ativo,
2393,2393,2,2022-08-27,,24.0,ativo,
2394,2394,4,2023-03-24,2024-01-24,12.0,cancelado,Migracao para concorrente
2395,2395,1,2022-04-14,,24.0,ativo,
2396,2396,1,2023-11-11,,24.0,ativo,
2397,2397,2,2023-01-01,,,ativo,
2398,2398,2,2022-11-05,,12.0,ativo,
2399,2399,3,2023-06-18,,24.0,ativo,
2400,2400,2,2022-09-21,,,ativo,
2401,2401,2,2022-02-14,,24.0,ativo,
2402,2402,2,2022-12-01,2023-03-28,12.0,cancelado,Problemas de rede
2403,2403,3,2023-07-25,,12.0,ativo,
2404,2404,1,2024-02-20,,24.0,ativo,
2405,2405,1,2023-09-20,2024-04-13,,cancelado,Atendimento ruim
2406,2406,3,2022-12-23,,12.0,ativo,
2407,2407,3,2022-01-10,,24.0,ativo,
2408,2408,4,2023-07-30,,12.0,ativo,
2409,2409,1,2024-02-16,,,ativo,
2410,2410,2,2023-12-12,,24.0,ativo,
2411,2411,4,2022-11-13,,,ativo,
2412,2412,1,2023-09-22,2024-01-12,12.0,cancelado,Atendimento ruim
2413,2413,1,2024-04-20,,24.0,ativo,
2414,2414,3,2024-01-14,,24.0,ativo,
2415,2415,2,2022-05-17,,,ativo,
2416,2416,1,2022-07-21,,12.0,ativo,
2417,2417,2,2024-05-18,,12.0,ativo,
2418,2418,1,2024-06-26,,,ativo,
2419,2419,2,2023-11-10,,12.0,ativo,
2420,2420,2,2024-02-13,,12.0,ativo,
2421,2421,2,2022-01-28,,24.0,ativo,
2422,2422,2,2022-02-04,,,ativo,
2423,2423,1,2023-03-14,,24.0,ativo,
2424,2424,2,2022-12-25,,,ativo,
2425,2425,2,2024-06-08,,12.0,ativo,
2426,2426,2,2023-07-20,,,ativo,
2427,2427,2,2023-02-12,,24.0,ativo,
2428,2428,1,2023-06-08,,,ativo,
2429,2429,1,2023-12-20,,,ativo,
2430,2430,2,2022-05-08,,12.0,ativo,
2431,2431,2,2022-06-14,,,ativo,
2432,2432,3,2022-05-12,2023-11-14,12.0,cancelado,Atendimento ruim
2433,2433,3,2022-01-16,,12.0,ativo,
2434,2434,1,2024-06-12,,,ativo,
2435,2435,4,2024-03-11,,24.0,ativo,
2436,2436,3,2022-06-09,,12.0,ativo,
2437,2437,2,2024-04-02,,,ativo,
2438,2438,3,2023-02-20,,12.0,ativo,
2439,2439,1,2022-09-30,,24.0,ativo,
2440,2440,3,2023-04-05,2024-05-25,24.0,cancelado,Outros
2441,2441,2,2023-12-14,,12.0,ativo,
2442,2442,1,2024-02-22,,12.0,ativo,
2443,2443,1,2024-05-13,,,ativo,
2444,2444,1,2024-03-14,2024-03-09,12.0,cancelado,Atendimento ruim
2445,2445,2,2022-08-18,,12.0,ativo,
2446,2446,4,2024-02-14,2024-08-30,12.0,cancelado,Outros
2447,2447,3,2024-04-21,,12.0,ativo,
2448,2448,2,2022-11-10,,,ativo,
2449,2449,3,2023-06-19,,12.0,ativo,
2450,2450,3,2023-07-12,,24.0,ativo,
2451,2451,3,2024-05-30,,24.0,ativo,
2452,2452,1,2024-03-06,,24.0,ativo,
2453,2453,1,2022-11-10,2023-02-20,,cancelado,Preço alto
2454,2454,2,2023-12-23,,12.0,ativo,
2455,2455,2,2024-06-13,,,ativo,
2456,2456,2,2023-02-07,,12.0,ativo,
2457,2457,2,2024-03-01,,24.0,ativo,
2458,2458,2,2023-10-31,,,ativo,
2459,2459,2,2022-06-06,2023-05-04,24.0,cancelado,Outros
2460,2460,2,2023-12-25,,24.0,ativo,
2461,2461,2,2022-10-29,,24.0,ativo,
2462,2462,1,2024-03-28,,,ativo,
2463,2463,4,2023-10-22,,24.0,ativo,
2464,2464,1,2022-07-31,,,ativo,
2465,2465,3,2022-09-06,,,ativo,
2466,2466,2,2022-12-27,2024-10-02,24.0,cancelado,Migracao para concorrente
2467,2467,2,2022-08-14,,24.0,ativo,
2468,2468,2,2024-03-02,,,ativo,
2469,2469,4,2022-12-14,2023-05-11,,cancelado,Problemas de rede
2470,2470,1,2024-01-02,,12.0,ativo,
2471,2471,2,2023-03-23,,12.0,ativo,
2472,2472,1,2022-09-05,2022-12-27,12.0,cancelado,Problemas de rede
2473,2473,2,2023-10-28,2024-05-31,12.0,cancelado,Migracao para concorrente
2474,2474,3,2023-04-10,,,ativo,
2475,2475,1,2022-11-18,,12.0,ativo,
2476,2476,3,2022-11-25,2024-07-10,12.0,cancelado,Preço alto
2477,2477,3,2024-06-15,,24.0,ativo,
2478,2478,1,2023-04-02,,12.0,ativo,
2479,2479,2,2023-04-14,,,ativo,
2480,2480,2,2022-07-29,2024-05-09,,cancelado,Problemas de rede
2481,2481,1,2023-09-30,,,ativo,
2482,2482,2,2022-07-21,2024-05-24,12.0,cancelado,Migracao para concorrente
2483,2483,2,2023-05-16,,,ativo,
2484,2484,1,2022-03-07,,12.0,ativo,
2485,2485,2,2023-06-21,,12.0,ativo,
2486,2486,1,2024-03-18,,12.0,ativo,
2487,2487,1,2022-08-07,,,ativo,
2488,2488,2,2022-03-17,,12.0,ativo,
2489,2489,1,2023-12-08,,,ativo,
2490,2490,1,2023-03-07,2024-06-17,,cancelado,Problemas de rede
2491,2491,3,2024-04-21,,12.0,ativo,
2492,2492,1,2023-06-16,2023-10-12,12.0,cancelado,Outros
2493,2493,2,2023-06-19,,12.0,ativo,
2494,2494,2,2023-02-19,,12.0,ativo,
2495,2495,2,2023-06-01,,24.0,ativo,
2496,2496,3,2023-06-10,,12.0,ativo,
2497,2497,2,2022-04-11,2022-11-04,,cancelado,Problemas de rede
2498,2498,2,2023-10-04,,,ativo,
2499,2499,1,2023-11-29,,24.0,ativo,
2500,2500,2,2023-05-16,2024-05-03,12.0,cancelado,Outros
2501,2501,2,2022-10-12,2024-03-22,12.0,cancelado,Outros
2502,2502,1,2024-04-15,,24.0,ativo,
2503,2503,1,2023-09-27,,24.0,ativo,
2504,2504,2,2022-11-06,2023-10-22,24.0,cancelado,Problemas de rede
2505,2505,3,2024-03-19,,12.0,ativo,
2506,2506,2,2023-03-05,,24.0,ativo,
2507,2507,1,2022-02-03,,12.0,ativo,
2508,2508,3,2023-09-20,2023-11-23,,cancelado,Problemas de rede
2509,2509,3,2024-04-15,,,ativo,
2510,2510,3,2024-01-27,,12.0,ativo,
2511,2511,2,2022-05-22,,12.0,ativo,
2512,2512,3,2023-04-26,,12.0,ativo,
2513,2513,2,2024-02-08,2024-12-23,,cancelado,Outros
2514,2514,3,2023-05-11,2024-07-25,12.0,cancelado,Problemas de rede
2515,2515,4,2022-09-02,2022-12-08,,cancelado,Preço alto
2516,2516,1,2022-03-06,,24.0,ativo,
2517,2517,1,2024-04-29,,12.0,ativo,
2518,2518,2,2023-02-27,,24.0,ativo,
2519,2519,1,2022-06-17,2024-02-22,,cancelado,Atendimento ruim
2520,2520,1,2022-07-02,2024-02-05,24.0,cancelado,Atendimento ruim
2521,2521,1,2022-11-02,2023-08-31,,cancelado,Migracao para concorrente
2522,2522,3,2024-04-14,,,ativo,
2523,2523,1,2022-08-27,,,ativo,
2524,2524,2,2023-07-22,,,ativo,
2525,2525,2,2022-10-19,,24.0,ativo,
2526,2526,3,2023-08-17,2024-09-30,12.0,cancelado,Atendimento ruim
2527,2527,2,2022-12-09,,,ativo,
2528,2528,2,2023-10-23,,,ativo,
2529,2529,1,2023-05-23,,,ativo,
2530,2530,2,2023-05-05,,24.0,ativo,
2531,2531,1,2024-05-21,,24.0,ativo,
2532,2532,1,2023-07-30,2024-05-02,12.0,cancelado,Preço alto
2533,2533,2,2023-04-12,,12.0,ativo,
2534,2534,4,2024-04-29,,,ativo,
2535,2535,4,2022-12-10,2024-07-30,24.0,cancelado,Atendimento ruim
2536,2536,2,2023-06-24,,24.0,ativo,
2537,2537,4,2023-05-23,2024-03-06,,cancelado,Atendimento ruim
2538,2538,3,2023-03-01,,12.0,ativo,
2539,2539,4,2024-05-12,,12.0,ativo,
2540,2540,2,2024-01-16,,12.0,ativo,
2541,2541,2,2023-05-04,,12.0,ativo,
2542,2542,1,2022-05-16,,12.0,ativo,
2543,2543,4,2022-04-01,,12.0,ativo,
2544,2544,2,2022-09-18,,,ativo,
2545,2545,1,2024-01-02,,,ativo,
2546,2546,1,2024-03-14,,12.0,ativo,
2547,2547,3,2022-04-02,,,ativo,
2548,2548,2,2023-12-02,,24.0,ativo,
2549,2549,1,2023-03-17,,24.0,ativo,
2550,2550,1,2022-12-18,,24.0,ativo,
2551,2551,3,2023-12-03,,,ativo,
2552,2552,2,2023-11-09,,24.0,ativo,
2553,2553,2,2023-01-06,,12.0,ativo,
2554,2554,2,2023-09-28,,,ativo,
2555,2555,1,2022-03-25,2022-05-14,12.0,cancelado,Preço alto
2556,2556,2,2022-08-09,2023-08-15,12.0,cancelado,Outros
2557,2557,3,2022-09-03,,12.0,ativo,
2558,2558,3,2023-08-06,2024-05-04,24.0,cancelado,Atendimento ruim
2559,2559,1,2022-09-12,,24.0,ativo,
2560,2560,1,2023-05-24,,,ativo,
2561,2561,2,2022-01-20,,24.0,ativo,
2562,2562,2,2023-11-05,,24.0,ativo,
2563,2563,4,2023-06-04,,24.0,ativo,
2564,2564,1,2024-02-10,,,ativo,
2565,2565,4,2023-02-18,,24.0,ativo,
2566,2566,1,2022-11-03,,24.0,ativo,
2567,2567,2,2022-01-06,,24.0,ativo,
2568,2568,1,2023-03-24,,24.0,ativo,
2569,2569,3,2022-03-05,,12.0,ativo,
2570,2570,1,2024-06-20,,12.0,ativo,
2571,2571,2,2024-03-24,,12.0,ativo,
2572,2572,3,2023-12-22,,24.0,ativo,
2573,2573,4,2023-01-09,,,ativo,
2574,2574,2,2023-06-19,,12.0,ativo,
2575,2575,3,2022-01-25,,12.0,ativo,
2576,2576,3,2023-11-17,,12.0,ativo,
2577,2577,3,2023-10-02,,24.0,ativo,
2578,2578,3,2024-04-01,,,ativo,
2579,2579,2,2023-12-13,,24.0,ativo,
2580,2580,2,2023-01-31,2023-09-06,24.0,cancelado,Migracao para concorrente
2581,2581,4,2022-12-27,,12.0,ativo,
2582,2582,1,2023-12-06,,24.0,ativo,
2583,2583,3,2022-06-25,2023-10-09,12.0,cancelado,Atendimento ruim
2584,2584,2,2023-05-07,,12.0,ativo,
2585,2585,4,2023-03-18,,12.0,ativo,
2586,2586,2,2023-06-11,,12.0,ativo,
2587,2587,3,2023-05-01,2024-09-12,12.0,cancelado,Atendimento ruim
2588,2588,3,2022-06-19,,12.0,ativo,
2589,2589,4,2024-06-10,,,ativo,
2590,2590,1,2022-10-20,,24.0,ativo,
2591,2591,1,2022-09-24,,24.0,ativo,
2592,2592,4,2024-01-12,,,ativo,
2593,2593,2,2022-03-02,,12.0,ativo,
2594,2594,3,2024-05-24,,24.0,ativo,
2595,2595,3,2022-02-08,,12.0,ativo,
2596,2596,2,2023-07-10,2024-12-03,12.0,cancelado,Preço alto
2597,2597,4,2024-04-02,,24.0,ativo,
2598,2598,3,2022-10-23,,24.0,ativo,
2599,2599,4,2023-10-27,2024-07-25,24.0,cancelado,Preço alto
2600,2600,1,2024-05-08,,,ativo,
2601,2601,3,2022-09-14,,,ativo,
2602,2602,3,2022-03-11,,24.0,ativo,
2603,2603,2,2023-11-29,,24.0,ativo,
2604,2604,1,2022-12-19,,12.0,ativo,
2605,2605,1,2022-05-27,,,ativo,
2606,2606,2,2022-06-23,,24.0,ativo,
2607,2607,4,2022-05-25,2022-10-02,24.0,cancelado,Migracao para concorrente
2608,2608,1,2022-04-04,,,ativo,
2609,2609,2,2023-05-04,,,ativo,
2610,2610,2,2024-05-29,2024-11-18,12.0,cancelado,Problemas de rede
2611,2611,3,2022-10-29,2023-05-25,24.0,cancelado,Preço alto
2612,2612,1,2022-12-05,,12.0,ativo,
2613,2613,2,2022-07-06,,24.0,ativo,
2614,2614,1,2023-06-07,2024-05-04,24.0,cancelado,Problemas de rede
2615,2615,4,2024-06-27,,,ativo,
2616,2616,2,2023-08-11,,12.0,ativo,
2617,2617,1,2023-11-24,2024-02-04,12.0,cancelado,Migracao para concorrente
2618,2618,1,2023-09-17,,24.0,ativo,
2619,2619,2,2022-04-20,,,ativo,
2620,2620,3,2024-06-09,,24.0,ativo,
2621,2621,4,2022-08-15,2022-10-18,12.0,cancelado,Atendimento ruim
2622,2622,4,2023-03-19,,24.0,ativo,
2623,2623,4,2022-10-31,2022-12-28,,cancelado,Atendimento ruim
2624,2624,4,2024-06-27,,12.0,ativo,
2625,2625,1,2023-10-18,,,ativo,
2626,2626,2,2024-05-25,,,ativo,
2627,2627,1,2023-05-06,,12.0,ativo,
2628,2628,2,2022-03-20,,,ativo,
2629,2629,3,2022-05-24,,12.0,ativo,
2630,2630,2,2024-03-24,,24.0,ativo,
2631,2631,1,2023-07-21,,,ativo,
2632,2632,2,2023-02-10,,24.0,ativo,
2633,2633,2,2023-06-01,,,ativo,
2634,2634,2,2023-02-10,2023-05-05,,cancelado,Problemas de rede
2635,2635,2,2022-09-06,,12.0,ativo,
2636,2636,1,2023-03-22,,24.0,ativo,
2637,2637,4,2024-02-10,,12.0,ativo,
2638,2638,2,2022-04-13,2023-04-01,,cancelado,Migracao para concorrente
2639,2639,1,2023-04-10,,,ativo,
2640,2640,1,2022-07-13,,12.0,ativo,
2641,2641,4,2022-01-29,,24.0,ativo,
2642,2642,1,2022-04-08,2023-10-26,24.0,cancelado,Migracao para concorrente
2643,2643,3,2023-08-11,,,ativo,
2644,2644,1,2022-05-03,,24.0,ativo,
2645,2645,3,2023-05-30,,24.0,ativo,
2646,2646,2,2024-06-29,,12.0,ativo,
2647,2647,2,2022-04-16,2022-10-08,24.0,cancelado,Preço alto
2648,2648,1,2024-03-26,,12.0,ativo,
2649,2649,1,2023-11-06,,12.0,ativo,
2650,2650,1,2023-01-30,,,ativo,
2651,2651,1,2023-04-03,,,ativo,
2652,2652,4,2023-09-24,,24.0,ativo,
2653,2653,3,2023-03-02,,,ativo,
2654,2654,1,2022-03-10,2023-07-08,,cancelado,Problemas de rede
2655,2655,1,2023-08-04,,12.0,ativo,
2656,2656,2,2024-02-22,,12.0,ativo,
2657,2657,3,2024-02-13,,24.0,ativo,
2658,2658,1,2023-05-10,2023-12-03,24.0,cancelado,Preço alto
2659,2659,2,2024-06-25,,,ativo,
2660,2660,2,2023-04-18,2024-02-02,24.0,cancelado,Problemas de rede
2661,2661,2,2024-06-23,,,ativo,
2662,2662,1,2022-05-27,,24.0,ativo,
2663,2663,1,2024-01-04,,12.0,ativo,
2664,2664,2,2023-06-15,,24.0,ativo,
2665,2665,2,2023-04-30,,12.0,ativo,
2666,2666,3,2024-04-23,,12.0,ativo,
2667,2667,1,2024-06-08,,12.0,ativo,
2668,2668,2,2022-03-05,,,ativo,
2669,2669,2,2023-05-20,2024-07-23,12.0,cancelado,Preço alto
2670,2670,2,2023-02-03,,12.0,ativo,
2671,2671,1,2024-01-19,,12.0,ativo,
2672,2672,1,2023-02-18,,12.0,ativo,
2673,2673,3,2022-04-29,2023-06-24,,cancelado,Preço alto
2674,2674,4,2024-06-06,,24.0,ativo,
2675,2675,2,2023-06-16,,24.0,ativo,
2676,2676,2,2022-05-09,,12.0,ativo,
2677,2677,4,2024-04-11,,12.0,ativo,
2678,2678,1,2022-06-06,2024-04-30,24.0,cancelado,Migracao para concorrente
2679,2679,2,2022-11-09,,,ativo,
2680,2680,2,2022-11-10,,,ativo,
2681,2681,2,2023-04-18,2023-08-14,12.0,cancelado,Migracao para concorrente
2682,2682,1,2023-11-12,,,ativo,
