customer_id,nome,idade,genero,cidade,estado,tipo_residencia,renda_estimada
1563,Cliente 1563,63.0,F,Curitiba,PR,KITNET,2194.07
1564,Cliente 1564,54.0,F,Recife,PE,,3384.72
1565,Cliente 1565,38.0,M,Rio de janeiro,RJ,Casa,1202.99
1566,Cliente 1566,43.0,F,Fortaleza,CE,KITNET,4682.18
1567,Cliente 1567,63.0,M,Recife,PE,Apartamento,3739.76
1568,Cliente 1568,53.0,M,Curitiba,PR,Casa,1671.07
1569,Cliente 1569,71.0,F,Porto Alegre,RS,Apartamento,2297.21
1570,Cliente 1570,40.0,F,Rio de Janeiro,RJ,Apartamento,3591.63
1571,Cliente 1571,74.0,M,São Paulo,SP,,4885.8
1572,Cliente 1572,18.0,M,Curitiba,PR,Casa,5719.29
1573,Cliente 1573,71.0,M,Sao Paulo,SP,Apartamento,3298.81
1574,Cliente 1574,72.0,M,Fortaleza,CE,Casa,1453.03
1575,Cliente 1575,68.0,M,Sao Paulo,SP,Casa,3857.7
1576,Cliente 1576,57.0,M,Porto Alegre,RS,Casa,6177.32
1577,Cliente 1577,32.0,F,Rio de Janeiro,RJ,,1065.88
1578,Cliente 1578,38.0,F,São Paulo,SP,Apartamento,2068.11
1579,Cliente 1579,64.0,F,Rio de janeiro,RJ,Apartamento,4416.45
1580,Cliente 1580,26.0,F,Curitiba,PR,Apartamento,3730.4
1581,Cliente 1581,70.0,M,Curitiba,PR,Casa,2682.47
1582,Cliente 1582,26.0,,Porto Alegre,RS,Casa,3830.17
1583,Cliente 1583,27.0,F,Porto Alegre,RS,Casa,4966.32
1584,Cliente 1584,69.0,F,Recife,PE,Casa,3352.5
1585,Cliente 1585,74.0,F,Rio de Janeiro,RJ,Apartamento,3220.99
1586,Cliente 1586,70.0,Outro,Fortaleza,CE,Apartamento,4383.54
1587,Cliente 1587,43.0,F,Fortaleza,CE,Casa,3094.23
1588,Cliente 1588,58.0,M,Belo Horizonte,MG,Casa,5213.79
1589,Cliente 1589,52.0,F,Salvador,BA,Casa,6540.11
1590,Cliente 1590,69.0,F,Salvador,BA,Casa,2160.59
1591,Cliente 1591,42.0,F,Fortaleza,CE,KITNET,1624.96
1592,Cliente 1592,43.0,F,Recife,PE,Apartamento,4057.58
1593,Cliente 1593,28.0,M,São Paulo,SP,Apartamento,1571.74
1594,Cliente 1594,55.0,M,Fortaleza,CE,Casa,1546.13
1595,Cliente 1595,19.0,Outro,Sao Paulo,SP,Casa,1370.0
1596,Cliente 1596,24.0,F,Fortaleza,CE,Casa,2926.62
1597,Cliente 1597,35.0,F,Sao Paulo,SP,KITNET,3450.51
1598,Cliente 1598,44.0,M,Porto Alegre,RS,Apartamento,2723.96
1599,Cliente 1599,51.0,M,Salvador,BA,Casa,5585.5
1600,Cliente 1600,44.0,F,Belo Horizonte,MG,Apartamento,5473.83
1601,Cliente 1601,34.0,F,Belo Horizonte,MG,Casa,6393.27
1602,Cliente 1602,60.0,F,Recife,PE,Apartamento,3569.79
1603,Cliente 1603,,F,Rio de Janeiro,RJ,KITNET,5275.73
1604,Cliente 1604,61.0,F,Fortaleza,CE,Apartamento,3963.28
1605,Cliente 1605,76.0,M,Sao Paulo,SP,Apartamento,3812.57
1606,Cliente 1606,68.0,F,Recife,PE,Casa,2798.92
1607,Cliente 1607,71.0,M,Rio de Janeiro,RJ,Casa,23347.0
1608,Cliente 1608,41.0,M,Fortaleza,CE,Casa,4455.94
1609,Cliente 1609,42.0,F,Belo Horizonte,MG,Casa,5231.2
1610,Cliente 1610,24.0,Outro,Salvador,BA,Apartamento,1211.57
1611,Cliente 1611,69.0,M,Rio de Janeiro,RJ,Apartamento,3485.45
1612,Cliente 1612,23.0,F,Recife,PE,Casa,4987.47
1613,Cliente 1613,70.0,M,Sao Paulo,SP,Apartamento,2960.75
1614,Cliente 1614,41.0,M,Belo Horizonte,MG,Casa,5289.66
1615,Cliente 1615,50.0,M,Porto Alegre,RS,Casa,3289.58
1616,Cliente 1616,66.0,M,Salvador,BA,Casa,2712.26
1617,Cliente 1617,46.0,F,Fortaleza,CE,Casa,5375.43
1618,Cliente 1618,60.0,M,Rio de Janeiro,RJ,Casa,"2099,37"
1619,Cliente 1619,39.0,F,Porto Alegre,RS,Casa,2412.64
1620,Cliente 1620,43.0,Outro,Sao Paulo,SP,Casa,2156.68
1621,Cliente 1621,45.0,M,Salvador,BA,,1786.11
1622,Cliente 1622,67.0,F,Porto Alegre,RS,Casa,3729.55
1623,Cliente 1623,38.0,M,Fortaleza,CE,Casa,2730.6
1624,Cliente 1624,66.0,F,São Paulo,SP,Casa,4232.92
1625,Cliente 1625,24.0,M,Fortaleza,CE,Apartamento,898.04
1626,Cliente 1626,34.0,M,Belo Horizonte,MG,Casa,1816.18
1627,Cliente 1627,37.0,M,Rio de Janeiro,RJ,Apartamento,3577.37
1628,Cliente 1628,58.0,M,Rio de janeiro,RJ,Apartamento,5704.52
1629,Cliente 1629,,M,Fortaleza,CE,Apartamento,4067.75
1630,Cliente 1630,37.0,F,Curitiba,PR,Apartamento,2615.91
1631,Cliente 1631,71.0,F,Rio de janeiro,RJ,Casa,1265.7
1632,Cliente 1632,39.0,F,Rio de janeiro,RJ,Casa,2528.23
1633,Cliente 1633,45.0,F,Rio de Janeiro,RJ,Casa,3436.27
1634,Cliente 1634,78.0,M,Rio de Janeiro,RJ,Apartamento,1061.0
1635,Cliente 1635,57.0,M,Sao Paulo,SP,Casa,1679.94
1636,Cliente 1636,66.0,M,Belo Horizonte,MG,Casa,2393.67
1637,Cliente 1637,24.0,M,Sao Paulo,SP,,3113.89
1638,Cliente 1638,18.0,F,Porto Alegre,RS,Casa,3418.5
1639,Cliente 1639,49.0,F,Porto Alegre,RS,Apartamento,2583.7
1640,Cliente 1640,30.0,M,Porto Alegre,RS,Apartamento,"4258,81"
1641,Cliente 1641,47.0,M,São Paulo,SP,Casa,3687.06
1642,Cliente 1642,40.0,F,Fortaleza,CE,Casa,2944.91
1643,Cliente 1643,68.0,F,Recife,PE,Casa,4465.66
1644,Cliente 1644,76.0,M,Rio de Janeiro,RJ,Apartamento,4342.91
1645,Cliente 1645,73.0,Outro,Recife,PE,Apartamento,1319.3
1646,Cliente 1646,36.0,,Salvador,BA,Apartamento,3451.96
1647,Cliente 1647,79.0,M,Rio de Janeiro,RJ,KITNET,4835.39
1648,Cliente 1648,49.0,M,Rio de Janeiro,RJ,Apartamento,5086.23
1649,Cliente 1649,47.0,F,Rio de Janeiro,RJ,Casa,4056.36
1650,Cliente 1650,46.0,Outro,Recife,PE,Casa,3150.07
1651,Cliente 1651,66.0,F,Rio de Janeiro,RJ,Apartamento,4131.98
1652,Cliente 1652,62.0,M,Curitiba,PR,Casa,4711.66
1653,Cliente 1653,46.0,M,São Paulo,SP,Casa,3673.75
1654,Cliente 1654,47.0,F,Salvador,BA,Apartamento,3842.91
1655,Cliente 1655,33.0,F,Fortaleza,CE,Casa,3125.3
1656,Cliente 1656,57.0,M,Rio de janeiro,RJ,KITNET,1494.82
1657,Cliente 1657,36.0,F,Curitiba,PR,Apartamento,3238.45
1658,Cliente 1658,35.0,F,Recife,PE,Casa,2484.33
1659,Cliente 1659,18.0,F,Belo Horizonte,MG,KITNET,2489.12
1660,Cliente 1660,31.0,F,Curitiba,PR,Casa,"5650,75"
1661,Cliente 1661,68.0,F,Rio de janeiro,RJ,Casa,4927.34
1662,Cliente 1662,64.0,M,Porto Alegre,RS,Casa,959.75
1663,Cliente 1663,67.0,F,Rio de janeiro,RJ,Casa,1872.68
1664,Cliente 1664,19.0,M,Belo Horizonte,MG,Casa,2954.66
1665,Cliente 1665,71.0,F,Curitiba,PR,Casa,2539.05
1666,Cliente 1666,45.0,M,Rio de janeiro,RJ,Casa,3976.13
1667,Cliente 1667,66.0,F,Fortaleza,CE,Casa,1634.62
1668,Cliente 1668,67.0,M,Recife,PE,Apartamento,4937.8
1669,Cliente 1669,47.0,M,Curitiba,PR,Apartamento,3433.99
1670,Cliente 1670,55.0,M,Curitiba,PR,Casa,2989.23
1671,Cliente 1671,68.0,M,Belo Horizonte,MG,Casa,3478.52
1672,Cliente 1672,21.0,F,Salvador,BA,Casa,2873.74
1673,Cliente 1673,18.0,F,Porto Alegre,RS,Casa,1430.0
1674,Cliente 1674,25.0,F,Porto Alegre,RS,Apartamento,3517.89
1675,Cliente 1675,46.0,M,Salvador,BA,Apartamento,3018.88
1676,Cliente 1676,72.0,M,Rio de Janeiro,RJ,Casa,2068.31
1677,Cliente 1677,56.0,M,Rio de janeiro,RJ,Casa,5146.14
1678,Cliente 1678,20.0,M,Recife,PE,Casa,"4504,16"
1679,Cliente 1679,49.0,F,Rio de Janeiro,RJ,Apartamento,7158.29
1680,Cliente 1680,27.0,M,Belo Horizonte,MG,Casa,4752.24
1681,Cliente 1681,27.0,M,São Paulo,SP,,2534.85
1682,Cliente 1682,36.0,M,Curitiba,PR,Apartamento,2141.32
1683,Cliente 1683,63.0,M,Fortaleza,CE,Casa,2758.54
1684,Cliente 1684,51.0,F,Porto Alegre,RS,Apartamento,2500.06
1685,Cliente 1685,77.0,F,Sao Paulo,SP,KITNET,3663.18
1686,Cliente 1686,50.0,M,Porto Alegre,RS,Apartamento,1191.8
1687,Cliente 1687,40.0,M,Sao Paulo,SP,Casa,"4470,93"
1688,Cliente 1688,72.0,M,Belo Horizonte,MG,Casa,3636.79
1689,Cliente 1689,45.0,M,Sao Paulo,SP,Apartamento,4298.7
1690,Cliente 1690,49.0,M,Rio de Janeiro,RJ,Apartamento,1783.78
1691,Cliente 1691,67.0,,Belo Horizonte,MG,Apartamento,3870.03
1692,Cliente 1692,24.0,F,Curitiba,PR,KITNET,5448.76
1693,Cliente 1693,46.0,F,Porto Alegre,RS,KITNET,2209.24
1694,Cliente 1694,25.0,M,Rio de Janeiro,RJ,KITNET,2168.22
1695,Cliente 1695,18.0,M,Salvador,BA,Casa,4567.94
1696,Cliente 1696,74.0,F,Sao Paulo,SP,Apartamento,2046.42
1697,Cliente 1697,72.0,F,Rio de janeiro,RJ,Apartamento,3150.07
1698,Cliente 1698,20.0,F,Curitiba,PR,Apartamento,5713.6
1699,Cliente 1699,41.0,M,Fortaleza,CE,Apartamento,2189.5
1700,Cliente 1700,40.0,F,São Paulo,SP,Casa,5816.66
1701,Cliente 1701,76.0,M,Salvador,BA,Apartamento,2996.33
1702,Cliente 1702,78.0,F,São Paulo,SP,Apartamento,1818.2
1703,Cliente 1703,25.0,F,Salvador,BA,Casa,4405.56
1704,Cliente 1704,71.0,F,Porto Alegre,RS,Casa,3661.62
1705,Cliente 1705,74.0,M,Fortaleza,CE,Casa,3519.77
1706,Cliente 1706,64.0,F,Rio de janeiro,RJ,Casa,2346.92
1707,Cliente 1707,54.0,M,Salvador,BA,Casa,3650.68
1708,Cliente 1708,20.0,M,Sao Paulo,SP,Casa,1479.0
1709,Cliente 1709,68.0,M,Fortaleza,CE,Apartamento,3828.15
1710,Cliente 1710,50.0,F,Rio de janeiro,RJ,Apartamento,5445.87
1711,Cliente 1711,45.0,M,São Paulo,SP,Apartamento,"851,86"
1712,Cliente 1712,64.0,M,Fortaleza,CE,Apartamento,2889.84
1713,Cliente 1713,25.0,F,Sao Paulo,SP,Casa,2188.04
1714,Cliente 1714,51.0,M,Fortaleza,CE,Casa,1233.42
1715,Cliente 1715,52.0,F,Rio de Janeiro,RJ,KITNET,1251.0
1716,Cliente 1716,49.0,M,Rio de Janeiro,RJ,Casa,1728.75
1717,Cliente 1717,41.0,M,São Paulo,SP,,3136.44
1718,Cliente 1718,31.0,F,Belo Horizonte,MG,Apartamento,5223.71
1719,Cliente 1719,49.0,M,Curitiba,PR,Apartamento,1215.93
1720,Cliente 1720,,F,Rio de Janeiro,RJ,,3941.59
1721,Cliente 1721,63.0,F,Curitiba,PR,Casa,3829.46
1722,Cliente 1722,60.0,F,Curitiba,PR,Casa,6007.94
1723,Cliente 1723,33.0,F,Recife,PE,Apartamento,4356.55
1724,Cliente 1724,21.0,M,São Paulo,SP,Casa,4442.9
1725,Cliente 1725,69.0,M,Sao Paulo,SP,KITNET,4548.95
1726,Cliente 1726,54.0,F,São Paulo,SP,Casa,2113.65
1727,Cliente 1727,71.0,F,Belo Horizonte,MG,Apartamento,2640.77
1728,Cliente 1728,38.0,F,Rio de janeiro,RJ,Apartamento,5175.3
1729,Cliente 1729,31.0,F,Rio de Janeiro,RJ,Apartamento,1050.0
1730,Cliente 1730,48.0,F,Porto Alegre,RS,Casa,2476.53
1731,Cliente 1731,72.0,F,Recife,PE,Casa,1503.79
1732,Cliente 1732,65.0,M,Porto Alegre,RS,Apartamento,3851.37
1733,Cliente 1733,35.0,F,Salvador,BA,Casa,2867.59
1734,Cliente 1734,24.0,F,Sao Paulo,SP,Apartamento,4438.96
1735,Cliente 1735,27.0,M,Belo Horizonte,MG,Apartamento,3336.51
1736,Cliente 1736,24.0,F,Rio de janeiro,RJ,Apartamento,1180.86
1737,Cliente 1737,50.0,F,Belo Horizonte,MG,Apartamento,1250.2
1738,Cliente 1738,,F,Sao Paulo,SP,Casa,3490.93
1739,Cliente 1739,38.0,M,São Paulo,SP,Apartamento,2343.3
1740,Cliente 1740,36.0,M,Rio de janeiro,RJ,KITNET,2701.05
1741,Cliente 1741,65.0,F,Salvador,BA,Casa,4907.62
1742,Cliente 1742,78.0,Outro,Recife,PE,,4638.55
1743,Cliente 1743,36.0,M,Curitiba,PR,Casa,6196.6
1744,Cliente 1744,53.0,M,Sao Paulo,SP,Casa,3025.5
1745,Cliente 1745,46.0,F,Sao Paulo,SP,Casa,2538.28
1746,Cliente 1746,77.0,M,Curitiba,PR,,4127.28
1747,Cliente 1747,35.0,F,Recife,PE,Casa,2658.81
1748,Cliente 1748,19.0,,Porto Alegre,RS,KITNET,2707.91
1749,Cliente 1749,18.0,M,São Paulo,SP,KITNET,3196.85
1750,Cliente 1750,64.0,F,Porto Alegre,RS,Casa,5979.12
1751,Cliente 1751,22.0,M,Recife,PE,Casa,4555.95
1752,Cliente 1752,37.0,M,Rio de janeiro,RJ,Apartamento,"4713,23"
1753,Cliente 1753,28.0,F,Rio de Janeiro,RJ,Casa,5911.78
1754,Cliente 1754,59.0,M,Belo Horizonte,MG,Apartamento,4853.8
1755,Cliente 1755,19.0,,Salvador,BA,Casa,1802.89
1756,Cliente 1756,20.0,F,São Paulo,SP,Casa,4831.07
1757,Cliente 1757,40.0,M,Recife,PE,Apartamento,5021.38
1758,Cliente 1758,72.0,M,Fortaleza,CE,Casa,4477.8
1759,Cliente 1759,29.0,M,Rio de janeiro,RJ,Casa,3206.84
1760,Cliente 1760,37.0,M,Recife,PE,Casa,4319.5
1761,Cliente 1761,22.0,M,Salvador,BA,Casa,3469.64
1762,Cliente 1762,54.0,M,Rio de Janeiro,RJ,Apartamento,2032.87
1763,Cliente 1763,55.0,F,Sao Paulo,SP,Apartamento,2405.55
1764,Cliente 1764,47.0,F,Porto Alegre,RS,Casa,4555.58
1765,Cliente 1765,26.0,F,Fortaleza,CE,Apartamento,2141.27
1766,Cliente 1766,51.0,F,Sao Paulo,SP,Apartamento,2282.67
1767,Cliente 1767,70.0,M,Porto Alegre,RS,Casa,4630.08
1768,Cliente 1768,61.0,M,Porto Alegre,RS,Casa,3700.68
1769,Cliente 1769,52.0,F,Porto Alegre,RS,KITNET,4365.79
1770,Cliente 1770,69.0,F,Porto Alegre,RS,Apartamento,1656.47
1771,Cliente 1771,75.0,M,Porto Alegre,RS,Apartamento,4324.14
1772,Cliente 1772,39.0,F,São Paulo,SP,Apartamento,2509.96
1773,Cliente 1773,61.0,F,Salvador,BA,Casa,1974.67
1774,Cliente 1774,41.0,F,Curitiba,PR,Apartamento,23308.0
1775,Cliente 1775,34.0,M,São Paulo,SP,Apartamento,5543.1
1776,Cliente 1776,27.0,F,Salvador,BA,Apartamento,2953.32
1777,Cliente 1777,47.0,F,Fortaleza,CE,Casa,6802.09
1778,Cliente 1778,73.0,F,Belo Horizonte,MG,Casa,1123.0
1779,Cliente 1779,76.0,F,São Paulo,SP,Casa,1180.58
1780,Cliente 1780,63.0,F,Fortaleza,CE,,5486.28
1781,Cliente 1781,40.0,F,Sao Paulo,SP,Casa,5863.41
1782,Cliente 1782,49.0,M,Fortaleza,CE,Casa,2204.81
1783,Cliente 1783,,F,Rio de janeiro,RJ,Casa,3603.34
1784,Cliente 1784,67.0,F,Sao Paulo,SP,Casa,4568.28
1785,Cliente 1785,68.0,F,Recife,PE,Apartamento,3155.94
1786,Cliente 1786,34.0,M,Fortaleza,CE,Apartamento,3724.8
1787,Cliente 1787,31.0,M,Rio de Janeiro,RJ,Apartamento,3516.4
1788,Cliente 1788,26.0,F,São Paulo,SP,Casa,1277.83
1789,Cliente 1789,57.0,F,Fortaleza,CE,Apartamento,2983.01
1790,Cliente 1790,19.0,Outro,Porto Alegre,RS,Casa,3518.55
1791,Cliente 1791,62.0,F,Fortaleza,CE,Casa,3654.68
1792,Cliente 1792,42.0,F,Rio de Janeiro,RJ,Casa,904.24
1793,Cliente 1793,56.0,F,Curitiba,PR,Casa,4630.54
1794,Cliente 1794,26.0,F,Curitiba,PR,Casa,3694.24
1795,Cliente 1795,71.0,F,Rio de Janeiro,RJ,Apartamento,1916.92
1796,Cliente 1796,39.0,F,Rio de Janeiro,RJ,Apartamento,6198.6
1797,Cliente 1797,60.0,M,Sao Paulo,SP,Apartamento,2980.12
1798,Cliente 1798,63.0,F,Curitiba,PR,Casa,3077.53
1799,Cliente 1799,21.0,F,São Paulo,SP,Casa,"4462,56"
1800,Cliente 1800,43.0,M,Belo Horizonte,MG,Casa,6326.0
1801,Cliente 1801,75.0,M,Rio de janeiro,RJ,,4521.56
1802,Cliente 1802,46.0,M,São Paulo,SP,Apartamento,4739.16
1803,Cliente 1803,62.0,M,Rio de janeiro,RJ,Apartamento,1997.57
1804,Cliente 1804,51.0,M,São Paulo,SP,Casa,3630.44
1805,Cliente 1805,,M,Fortaleza,CE,Apartamento,2701.61
1806,Cliente 1806,54.0,Outro,Belo Horizonte,MG,Casa,4556.19
1807,Cliente 1807,28.0,F,Porto Alegre,RS,Apartamento,4695.45
1808,Cliente 1808,23.0,M,Salvador,BA,KITNET,5949.84
1809,Cliente 1809,35.0,M,Porto Alegre,RS,,1028.0
1810,Cliente 1810,38.0,F,Curitiba,PR,Apartamento,2554.13
1811,Cliente 1811,59.0,M,Belo Horizonte,MG,Casa,5450.37
1812,Cliente 1812,53.0,F,São Paulo,SP,KITNET,1397.71
1813,Cliente 1813,58.0,F,Rio de janeiro,RJ,Apartamento,4708.48
1814,Cliente 1814,55.0,F,Belo Horizonte,MG,Casa,5201.0
1815,Cliente 1815,51.0,M,Fortaleza,CE,Casa,"3457,49"
1816,Cliente 1816,34.0,F,São Paulo,SP,Casa,1367.8
1817,Cliente 1817,54.0,M,Fortaleza,CE,Casa,3317.72
1818,Cliente 1818,42.0,Outro,Belo Horizonte,MG,Casa,5688.02
1819,Cliente 1819,55.0,F,Sao Paulo,SP,Apartamento,5808.53
1820,Cliente 1820,75.0,M,Fortaleza,CE,Casa,3811.82
1821,Cliente 1821,29.0,M,Salvador,BA,Casa,2034.14
1822,Cliente 1822,40.0,M,Salvador,BA,Apartamento,6107.6
1823,Cliente 1823,70.0,F,Curitiba,PR,Apartamento,4731.38
1824,Cliente 1824,59.0,M,Salvador,BA,Apartamento,2132.74
1825,Cliente 1825,39.0,F,Fortaleza,CE,Casa,4013.78
1826,Cliente 1826,38.0,M,Rio de Janeiro,RJ,KITNET,"3945,12"
1827,Cliente 1827,44.0,F,Curitiba,PR,KITNET,2544.81
1828,Cliente 1828,74.0,F,Curitiba,PR,Casa,4022.16
1829,Cliente 1829,48.0,F,Fortaleza,CE,Casa,5159.28
1830,Cliente 1830,23.0,F,Porto Alegre,RS,Apartamento,3055.63
1831,Cliente 1831,44.0,M,Belo Horizonte,MG,Apartamento,5312.4
1832,Cliente 1832,57.0,M,Sao Paulo,SP,,866.97
1833,Cliente 1833,51.0,F,Salvador,BA,KITNET,6827.4
1834,Cliente 1834,29.0,M,Sao Paulo,SP,Apartamento,3586.03
1835,Cliente 1835,62.0,M,Salvador,BA,Apartamento,5109.53
1836,Cliente 1836,74.0,M,Recife,PE,Casa,3827.92
1837,Cliente 1837,70.0,M,Rio de Janeiro,RJ,Casa,"2264,72"
1838,Cliente 1838,24.0,M,Porto Alegre,RS,Casa,3445.44
1839,Cliente 1839,27.0,F,Belo Horizonte,MG,Apartamento,1435.0
1840,Cliente 1840,62.0,M,Fortaleza,CE,Apartamento,4532.58
1841,Cliente 1841,34.0,F,Sao Paulo,SP,Apartamento,3790.65
1842,Cliente 1842,43.0,M,Sao Paulo,SP,Casa,3212.66
1843,Cliente 1843,38.0,F,Fortaleza,CE,Apartamento,4629.05
1844,Cliente 1844,45.0,M,Belo Horizonte,MG,Casa,3556.28
1845,Cliente 1845,79.0,F,Belo Horizonte,MG,Casa,"4410,24"
1846,Cliente 1846,75.0,F,Curitiba,PR,Apartamento,4943.47
1847,Cliente 1847,63.0,M,Recife,PE,Apartamento,2676.16
1848,Cliente 1848,19.0,Outro,Salvador,BA,,2246.88
1849,Cliente 1849,77.0,,Rio de Janeiro,RJ,Casa,916.16
1850,Cliente 1850,71.0,F,Curitiba,PR,Casa,3683.84
1851,Cliente 1851,60.0,F,Fortaleza,CE,Casa,4178.15
1852,Cliente 1852,18.0,M,Curitiba,PR,Casa,1514.58
1853,Cliente 1853,68.0,F,São Paulo,SP,KITNET,5630.57
1854,Cliente 1854,70.0,M,Fortaleza,CE,Apartamento,2266.5
1855,Cliente 1855,53.0,M,Recife,PE,KITNET,1395.0
1856,Cliente 1856,68.0,,Salvador,BA,Casa,5742.23
1857,Cliente 1857,43.0,M,Belo Horizonte,MG,KITNET,1096.0
1858,Cliente 1858,46.0,F,São Paulo,SP,Casa,"4946,27"
1859,Cliente 1859,38.0,F,Sao Paulo,SP,KITNET,4581.68
1860,Cliente 1860,28.0,F,Salvador,BA,Casa,3979.33
1861,Cliente 1861,57.0,,Fortaleza,CE,Casa,2715.84
1862,Cliente 1862,28.0,M,Porto Alegre,RS,Apartamento,4254.2
1863,Cliente 1863,53.0,M,Rio de Janeiro,RJ,KITNET,5072.73
1864,Cliente 1864,,M,São Paulo,SP,Casa,2021.28
1865,Cliente 1865,76.0,M,Rio de Janeiro,RJ,Casa,4964.56
1866,Cliente 1866,56.0,M,Recife,PE,KITNET,"4896,31"
1867,Cliente 1867,57.0,M,Curitiba,PR,Casa,3939.58
1868,Cliente 1868,52.0,F,São Paulo,SP,Casa,2693.04
1869,Cliente 1869,71.0,F,Rio de Janeiro,RJ,Casa,4903.19
1870,Cliente 1870,51.0,M,Sao Paulo,SP,Casa,4262.47
1871,Cliente 1871,72.0,F,Rio de janeiro,RJ,KITNET,1976.06
1872,Cliente 1872,64.0,M,Fortaleza,CE,Apartamento,"2948,97"
1873,Cliente 1873,41.0,M,Fortaleza,CE,Apartamento,4728.58
1874,Cliente 1874,71.0,F,Salvador,BA,,3671.87
1875,Cliente 1875,39.0,F,Recife,PE,Casa,5128.97
1876,Cliente 1876,22.0,F,São Paulo,SP,Casa,2987.53
1877,Cliente 1877,73.0,M,Recife,PE,Casa,2000.16
1878,Cliente 1878,50.0,F,Rio de Janeiro,RJ,Casa,6790.4
1879,Cliente 1879,75.0,F,Curitiba,PR,Casa,978.66
1880,Cliente 1880,53.0,F,Fortaleza,CE,KITNET,2750.24
1881,Cliente 1881,64.0,F,Fortaleza,CE,Apartamento,3919.62
1882,Cliente 1882,37.0,F,Curitiba,PR,Casa,4979.13
1883,Cliente 1883,36.0,F,Sao Paulo,SP,Apartamento,4469.67
1884,Cliente 1884,52.0,F,Recife,PE,Apartamento,6966.89
1885,Cliente 1885,69.0,,Rio de Janeiro,RJ,KITNET,3323.6
1886,Cliente 1886,60.0,F,Porto Alegre,RS,KITNET,2190.53
1887,Cliente 1887,34.0,M,Fortaleza,CE,Apartamento,3170.46
1888,Cliente 1888,79.0,F,Salvador,BA,Apartamento,3020.04
1889,Cliente 1889,76.0,M,Fortaleza,CE,Apartamento,3397.56
1890,Cliente 1890,62.0,M,Belo Horizonte,MG,Apartamento,2026.27
1891,Cliente 1891,60.0,F,Rio de janeiro,RJ,Casa,4676.08
1892,Cliente 1892,51.0,Outro,Sao Paulo,SP,Casa,4056.25
1893,Cliente 1893,26.0,Outro,São Paulo,SP,Apartamento,1604.18
1894,Cliente 1894,43.0,M,Rio de Janeiro,RJ,Casa,4952.04
1895,Cliente 1895,19.0,F,Curitiba,PR,Casa,2282.78
1896,Cliente 1896,70.0,M,Porto Alegre,RS,Apartamento,1725.78
1897,Cliente 1897,26.0,,Salvador,BA,Casa,3630.99
1898,Cliente 1898,26.0,,Porto Alegre,RS,Apartamento,"863,23"
1899,Cliente 1899,57.0,F,Sao Paulo,SP,Apartamento,4384.25
1900,Cliente 1900,34.0,F,Belo Horizonte,MG,,1036.0
1901,Cliente 1901,18.0,F,Belo Horizonte,MG,Casa,1955.96
1902,Cliente 1902,42.0,F,Curitiba,PR,Casa,5862.71
1903,Cliente 1903,78.0,M,Rio de janeiro,RJ,Apartamento,2470.01
1904,Cliente 1904,60.0,F,Recife,PE,Apartamento,2732.62
1905,Cliente 1905,57.0,F,Belo Horizonte,MG,,5410.5
1906,Cliente 1906,59.0,F,Curitiba,PR,Casa,2310.7
1907,Cliente 1907,42.0,M,Rio de janeiro,RJ,Casa,4645.16
1908,Cliente 1908,56.0,Outro,Sao Paulo,SP,KITNET,5261.28
1909,Cliente 1909,52.0,M,Rio de Janeiro,RJ,Casa,4217.8
1910,Cliente 1910,20.0,F,Sao Paulo,SP,Apartamento,1332.65
1911,Cliente 1911,67.0,F,Curitiba,PR,Casa,2594.02
1912,Cliente 1912,54.0,F,Rio de Janeiro,RJ,Casa,7570.43
1913,Cliente 1913,61.0,F,Curitiba,PR,Casa,2764.21
1914,Cliente 1914,61.0,M,Sao Paulo,SP,Casa,7979.49
1915,Cliente 1915,68.0,M,Fortaleza,CE,Apartamento,6063.45
1916,Cliente 1916,47.0,F,Fortaleza,CE,KITNET,4278.6
1917,Cliente 1917,55.0,F,Sao Paulo,SP,Casa,3945.85
1918,Cliente 1918,51.0,M,Porto Alegre,RS,Apartamento,2802.76
1919,Cliente 1919,29.0,F,Porto Alegre,RS,Casa,3366.63
1920,Cliente 1920,36.0,F,Belo Horizonte,MG,Apartamento,2466.91
1921,Cliente 1921,54.0,F,Belo Horizonte,MG,Casa,3404.56
1922,Cliente 1922,61.0,F,Rio de Janeiro,RJ,KITNET,1456.71
1923,Cliente 1923,76.0,M,Rio de Janeiro,RJ,Apartamento,1376.34
1924,Cliente 1924,76.0,M,Fortaleza,CE,Apartamento,5451.52
1925,Cliente 1925,66.0,F,Porto Alegre,RS,Apartamento,1081.54
1926,Cliente 1926,78.0,F,Rio de janeiro,RJ,Apartamento,4829.21
1927,Cliente 1927,34.0,F,Sao Paulo,SP,,1424.0
1928,Cliente 1928,27.0,F,Rio de janeiro,RJ,Apartamento,4444.46
1929,Cliente 1929,74.0,F,Rio de Janeiro,RJ,KITNET,3188.62
1930,Cliente 1930,72.0,,Rio de janeiro,RJ,Apartamento,5481.97
1931,Cliente 1931,66.0,F,Curitiba,PR,Casa,3002.01
1932,Cliente 1932,64.0,F,São Paulo,SP,Apartamento,1016.0
1933,Cliente 1933,29.0,M,Fortaleza,CE,Casa,3217.95
1934,Cliente 1934,79.0,M,Porto Alegre,RS,Apartamento,3739.49
1935,Cliente 1935,33.0,F,Recife,PE,Casa,3302.03
1936,Cliente 1936,41.0,M,Fortaleza,CE,Apartamento,4362.66
1937,Cliente 1937,36.0,Outro,Curitiba,PR,Casa,2653.42
