ticket_id,customer_id,data_abertura,data_fechamento,categoria,status,sla_atingido
1899,1576,2024-04-15,2024-04-22,Atendimento,fechado,sim
1900,1576,2024-05-18,2024-05-20,Rede,fechado,sim
1901,1577,2023-01-15,2023-01-15,Atendimento,fechado,sim
1902,1578,2024-04-24,2024-05-02,Atendimento,fechado,
1903,1578,2024-07-08,,Atendimento,pendente,sim
1904,1579,2024-08-29,2024-09-12,Rede,fechado,sim
1905,1579,2023-06-09,2023-06-11,Rede,fechado,sim
1906,1579,2024-07-16,2024-07-26,Atendimento,fechado,sim
1907,1580,2024-05-13,2024-05-25,Cobranca,fechado,sim
1908,1580,2024-03-08,2024-03-21,Atendimento,fechado,sim
1909,1581,2024-07-20,2024-07-27,Cobranca,fechado,nao
1910,1582,2024-05-26,2024-06-02,Cobranca,fechado,sim
1911,1583,2023-09-09,2023-09-12,Cobranca,fechado,sim
1912,1583,2024-05-16,,Cobranca,aberto,
1913,1583,2023-01-08,2023-01-19,Atendimento,fechado,nao
1914,1583,2024-05-25,,Atendimento,aberto,nao
1915,1586,2023-01-19,2023-01-23,Rede,fechado,nao
1916,1588,2023-03-20,,Atendimento,pendente,sim
1917,1588,2023-08-21,,Tecnico,aberto,nao
1918,1588,2023-12-09,2023-12-22,Tecnico,fechado,nao
1919,1589,2024-04-03,2024-04-17,Atendimento,fechado,nao
1920,1590,2023-12-08,2023-12-18,Cobranca,fechado,sim
1921,1592,2023-12-04,2023-12-07,Tecnico,fechado,sim
1922,1595,2023-12-25,,Tecnico,aberto,sim
1923,1595,2024-07-19,2024-07-24,Cobranca,fechado,nao
1924,1596,2025-01-05,,Atendimento,pendente,sim
1925,1596,2023-08-20,2023-08-21,Cobranca,fechado,sim
1926,1597,2024-12-24,2024-12-28,Rede,fechado,sim
1927,1597,2023-05-29,2023-06-04,Tecnico,fechado,nao
1928,1598,2023-06-22,2023-07-05,Atendimento,fechado,sim
1929,1599,2023-08-27,2023-08-30,Atendimento,fechado,nao
1930,1599,2024-12-15,2024-12-21,Tecnico,fechado,sim
1931,1600,2023-06-21,2023-07-01,Rede,fechado,sim
1932,1600,2023-05-23,,Atendimento,aberto,sim
1933,1600,2024-06-04,,Atendimento,aberto,
1934,1601,2023-12-26,2024-01-01,Rede,fechado,sim
1935,1604,2024-03-04,2024-03-12,Tecnico,fechado,sim
1936,1604,2023-04-26,2023-04-27,Cobranca,fechado,sim
1937,1604,2025-01-05,2023-09-04,Tecnico,fechado,sim
1938,1605,2023-05-31,,Cobranca,aberto,sim
1939,1606,2024-11-09,,Cobranca,aberto,sim
1940,1610,2024-01-22,2024-02-03,Rede,fechado,sim
1941,1613,2023-03-16,2023-03-19,Atendimento,fechado,
1942,1614,2024-05-15,2024-05-16,Rede,fechado,nao
1943,1614,2023-07-07,,Atendimento,pendente,sim
1944,1615,2024-12-25,,Atendimento,aberto,sim
1945,1616,2024-02-19,2024-02-28,Tecnico,fechado,
1946,1617,2024-04-19,2024-04-19,Tecnico,fechado,sim
1947,1617,2023-03-22,2023-03-30,Atendimento,fechado,sim
1948,1617,2023-03-31,2023-04-09,Rede,fechado,sim
1949,1618,2024-02-07,2024-02-11,Atendimento,fechado,nao
1950,1619,2024-03-05,2024-03-13,Tecnico,fechado,sim
1951,1619,2024-04-29,,Rede,aberto,sim
1952,1621,2024-02-29,2024-03-06,Tecnico,fechado,sim
1953,1621,2024-12-10,2024-12-17,Rede,fechado,sim
1954,1623,2023-01-25,,Atendimento,pendente,nao
1955,1625,2024-02-16,2024-02-25,Cobranca,fechado,sim
1956,1626,2023-04-21,2023-04-29,Rede,fechado,sim
1957,1627,2024-02-24,,Cobranca,pendente,nao
1958,1628,2024-09-14,2024-09-26,Rede,fechado,nao
1959,1635,2024-04-15,2024-04-17,Cobranca,fechado,sim
1960,1635,2023-11-12,2023-11-16,Tecnico,fechado,sim
1961,1635,2023-10-24,2023-10-29,Tecnico,fechado,sim
1962,1638,2024-11-12,,Cobranca,aberto,sim
1963,1638,2023-09-04,2023-09-11,Cobranca,fechado,sim
1964,1638,2024-12-24,,Tecnico,pendente,sim
1965,1639,2023-04-19,2023-04-20,Rede,fechado,sim
1966,1641,2023-04-20,2023-05-03,Tecnico,fechado,sim
1967,1642,2024-12-22,,Tecnico,aberto,sim
1968,1643,2024-12-08,,Tecnico,aberto,sim
1969,1646,2024-04-07,2024-04-12,Cobranca,fechado,sim
1970,1646,2023-07-21,,Atendimento,aberto,nao
1971,1647,2024-09-14,,Atendimento,pendente,sim
1972,1647,2024-03-19,2024-04-01,Atendimento,fechado,nao
1973,1647,2024-10-26,2024-11-04,Cobranca,fechado,nao
1974,1648,2023-08-09,2023-08-13,Cobranca,fechado,
1975,1648,2024-03-25,2024-03-25,Atendimento,fechado,sim
1976,1650,2024-07-15,2024-07-29,Rede,fechado,nao
1977,1652,2023-06-05,2023-06-08,Tecnico,fechado,nao
1978,1653,2023-09-09,2023-09-09,Atendimento,fechado,nao
1979,1653,2023-12-20,2023-12-24,Cobranca,fechado,sim
1980,1653,2024-06-20,2024-06-21,Tecnico,fechado,sim
1981,1657,2023-06-11,2023-06-23,Atendimento,fechado,sim
1982,1657,2024-02-19,,Atendimento,pendente,nao
1983,1658,2024-08-23,,Tecnico,aberto,sim
1984,1658,2023-12-20,2023-12-24,Tecnico,fechado,sim
1985,1660,2023-12-22,2024-01-02,Atendimento,fechado,sim
1986,1660,2023-03-27,2023-04-07,Atendimento,fechado,nao
1987,1662,2024-06-13,,Rede,pendente,sim
1988,1663,2023-05-14,2023-05-27,Cobranca,fechado,nao
1989,1665,2024-06-20,,Atendimento,pendente,sim
1990,1665,2023-09-05,,Tecnico,pendente,nao
1991,1665,2023-08-15,,Atendimento,pendente,sim
1992,1665,2023-06-13,2023-06-16,Tecnico,fechado,sim
1993,1665,2023-11-25,2023-12-04,Rede,fechado,
1994,1666,2024-10-08,,Rede,pendente,sim
1995,1667,2023-11-30,2023-12-11,Atendimento,fechado,sim
1996,1667,2024-08-31,2024-09-06,Cobranca,fechado,sim
1997,1668,2023-10-13,,Rede,aberto,nao
1998,1668,2023-05-14,2023-05-26,Tecnico,fechado,nao
1999,1670,2023-05-11,,Tecnico,aberto,sim
2000,1672,2023-07-05,2023-07-11,Tecnico,fechado,
2001,1673,2024-03-09,2024-03-15,Atendimento,fechado,nao
2002,1673,2023-07-07,2023-07-21,Rede,fechado,sim
2003,1674,2024-04-03,2024-04-08,Cobranca,fechado,sim
2004,1674,2024-10-19,2024-10-31,Rede,fechado,sim
2005,1674,2024-11-29,2024-12-01,Cobranca,fechado,sim
2006,1675,2024-12-30,2025-01-05,Rede,fechado,sim
2007,1676,2024-07-28,2024-07-29,Tecnico,fechado,sim
2008,1677,2024-10-28,,Tecnico,pendente,sim
2009,1677,2023-05-17,,Cobranca,pendente,nao
2010,1679,2023-06-20,2023-06-28,Atendimento,fechado,
2011,1680,2023-08-23,2023-09-05,Cobranca,fechado,sim
2012,1682,2024-07-10,,Rede,pendente,sim
2013,1683,2023-06-17,2023-06-18,Atendimento,fechado,nao
2014,1685,2023-12-25,2024-01-07,Atendimento,fechado,sim
2015,1685,2023-08-28,2023-09-10,Tecnico,fechado,sim
2016,1685,2024-12-14,,Tecnico,aberto,sim
2017,1685,2024-01-02,2024-01-15,Tecnico,fechado,nao
2018,1685,2023-06-12,2023-06-12,Rede,fechado,sim
2019,1686,2024-01-17,2024-01-31,Tecnico,fechado,sim
2020,1687,2024-03-24,2024-04-06,Rede,fechado,sim
2021,1688,2024-06-18,,Tecnico,pendente,sim
2022,1689,2024-03-25,2024-03-29,Rede,fechado,
2023,1692,2023-06-11,2023-06-21,Cobranca,fechado,sim
2024,1692,2024-09-17,2024-09-17,Tecnico,fechado,sim
2025,1694,2024-01-25,2024-02-01,Atendimento,fechado,nao
2026,1694,2023-01-23,,Atendimento,aberto,nao
2027,1697,2023-06-03,,Cobranca,pendente,sim
2028,1698,2024-06-13,,Cobranca,aberto,sim
2029,1698,2023-03-04,2023-03-11,Cobranca,fechado,nao
2030,1700,2024-02-15,,Atendimento,aberto,nao
2031,1700,2024-09-16,2024-09-29,Atendimento,fechado,nao
2032,1702,2023-08-01,2023-08-02,Atendimento,fechado,sim
2033,1703,2023-04-25,2023-05-02,Cobranca,fechado,sim
2034,1704,2023-10-05,,Cobranca,pendente,nao
2035,1705,2024-10-28,2024-11-01,Rede,fechado,sim
2036,1705,2023-01-21,2023-02-04,Cobranca,fechado,nao
2037,1706,2024-08-29,2024-09-10,Cobranca,fechado,sim
2038,1707,2023-09-16,2023-09-26,Cobranca,fechado,sim
2039,1708,2024-04-14,,Tecnico,pendente,sim
2040,1708,2023-09-18,2023-09-21,Tecnico,fechado,
2041,1710,2023-09-26,2023-09-28,Rede,fechado,nao
2042,1711,2024-02-23,,Rede,aberto,
2043,1713,2024-03-04,,Atendimento,pendente,sim
2044,1714,2023-10-11,2023-10-20,Tecnico,fechado,nao
2045,1716,2025-01-05,,Tecnico,aberto,sim
2046,1717,2024-05-21,2024-06-01,Rede,fechado,sim
2047,1717,2023-04-12,2023-04-20,Atendimento,fechado,nao
2048,1717,2024-10-30,2024-11-05,Tecnico,fechado,nao
2049,1717,2024-03-02,,Cobranca,pendente,sim
2050,1722,2024-04-21,2024-05-05,Tecnico,fechado,sim
2051,1723,2024-08-24,2024-08-29,Tecnico,fechado,
2052,1723,2023-01-19,2023-01-22,Cobranca,fechado,sim
2053,1724,2023-06-15,2023-06-25,Cobranca,fechado,sim
2054,1724,2023-08-16,,Rede,pendente,sim
2055,1725,2023-05-16,2023-05-23,Atendimento,fechado,sim
2056,1726,2024-09-29,2024-10-11,Cobranca,fechado,sim
2057,1726,2024-07-11,2024-07-20,Atendimento,fechado,sim
2058,1726,2023-04-10,2023-04-16,Atendimento,fechado,sim
2059,1728,2023-09-03,2023-09-13,Atendimento,fechado,nao
2060,1728,2024-10-20,,Tecnico,aberto,sim
2061,1729,2024-08-29,2024-09-04,Tecnico,fechado,sim
2062,1730,2024-09-11,2024-09-19,Rede,fechado,nao
2063,1730,2024-03-27,,Rede,pendente,nao
2064,1730,2024-09-16,,Cobranca,aberto,sim
2065,1731,2024-03-29,2024-04-10,Atendimento,fechado,nao
2066,1732,2023-12-01,2023-12-12,Tecnico,fechado,sim
2067,1732,2024-02-22,2024-02-28,Tecnico,fechado,sim
2068,1733,2023-07-05,,Cobranca,pendente,sim
2069,1733,2024-05-17,,Cobranca,aberto,nao
2070,1737,2024-09-24,2024-10-01,Atendimento,fechado,sim
2071,1737,2023-12-11,,Cobranca,pendente,sim
2072,1737,2024-02-03,2024-02-16,Rede,fechado,sim
2073,1738,2023-06-14,2023-06-15,Rede,fechado,sim
2074,1738,2023-06-22,2023-06-29,Tecnico,fechado,nao
2075,1738,2024-09-08,2024-09-14,Atendimento,fechado,sim
2076,1739,2023-03-05,2023-03-08,Tecnico,fechado,sim
2077,1739,2023-06-01,2023-06-06,Rede,fechado,nao
2078,1740,2024-01-02,2024-01-04,Tecnico,fechado,sim
2079,1740,2024-02-12,2024-02-24,Cobranca,fechado,sim
2080,1740,2023-08-04,2023-08-17,Rede,fechado,nao
2081,1740,2024-07-30,2024-08-10,Tecnico,fechado,nao
2082,1741,2024-11-05,2024-11-12,Rede,fechado,
2083,1741,2023-02-14,2023-02-15,Rede,fechado,sim
2084,1742,2023-05-11,,Atendimento,aberto,sim
2085,1744,2024-08-21,2024-08-25,Cobranca,fechado,sim
2086,1746,2024-05-22,2024-06-03,Cobranca,fechado,sim
2087,1747,2024-01-21,2024-02-03,Tecnico,fechado,sim
2088,1748,2024-06-24,2024-07-04,Cobranca,fechado,nao
2089,1750,2024-05-15,2024-05-29,Tecnico,fechado,nao
2090,1750,2024-12-25,2025-01-01,Rede,fechado,sim
2091,1751,2024-03-30,,Rede,aberto,nao
2092,1752,2023-12-08,2023-12-08,Tecnico,fechado,
2093,1753,2024-05-30,2024-06-10,Cobranca,fechado,sim
2094,1753,2024-01-15,2024-01-25,Tecnico,fechado,sim
2095,1754,2023-09-17,2023-09-30,Atendimento,fechado,sim
2096,1755,2023-01-10,,Atendimento,pendente,sim
2097,1757,2024-04-06,,Atendimento,aberto,sim
2098,1758,2024-02-02,2024-02-06,Tecnico,fechado,nao
2099,1758,2023-03-30,2023-04-02,Atendimento,fechado,
2100,1759,2024-07-28,2024-08-08,Cobranca,fechado,sim
2101,1759,2024-11-03,,Tecnico,aberto,sim
2102,1759,2023-04-07,2023-04-08,Tecnico,fechado,sim
2103,1759,2023-02-02,2023-02-14,Atendimento,fechado,sim
2104,1759,2023-08-09,,Tecnico,aberto,nao
2105,1760,2023-09-16,2023-09-21,Cobranca,fechado,sim
2106,1761,2023-12-08,2023-12-20,Tecnico,fechado,nao
2107,1762,2023-04-25,2023-05-03,Tecnico,fechado,nao
2108,1763,2023-06-13,2023-06-16,Rede,fechado,nao
2109,1764,2024-06-09,2024-06-09,Rede,fechado,sim
2110,1765,2024-10-29,2024-11-01,Rede,fechado,nao
2111,1765,2023-09-28,2023-10-05,Tecnico,fechado,sim
2112,1765,2023-02-16,,Atendimento,aberto,sim
2113,1766,2023-11-24,,Tecnico,aberto,sim
2114,1767,2023-12-03,,Rede,aberto,sim
2115,1768,2023-01-29,2023-01-30,Rede,fechado,sim
2116,1768,2025-01-05,,Cobranca,aberto,sim
2117,1771,2024-10-28,,Tecnico,pendente,sim
2118,1771,2023-03-06,,Atendimento,aberto,nao
2119,1774,2024-09-16,2024-09-17,Tecnico,fechado,nao
2120,1775,2024-02-13,,Tecnico,aberto,sim
2121,1775,2023-12-25,,Cobranca,aberto,sim
2122,1776,2023-04-09,2023-04-12,Cobranca,fechado,nao
2123,1776,2024-03-07,2024-03-13,Cobranca,fechado,
2124,1776,2023-08-30,2023-09-07,Rede,fechado,nao
2125,1777,2023-07-16,,Atendimento,aberto,sim
2126,1777,2024-06-17,2024-06-18,Cobranca,fechado,sim
2127,1778,2023-11-12,,Cobranca,aberto,sim
2128,1778,2024-02-19,2024-02-19,Tecnico,fechado,nao
2129,1779,2023-04-26,2023-05-02,Cobranca,fechado,nao
2130,1779,2023-07-14,2023-07-19,Rede,fechado,sim
2131,1779,2024-08-07,2024-08-10,Tecnico,fechado,sim
2132,1779,2024-03-17,,Rede,pendente,sim
2133,1780,2024-03-30,2024-04-04,Cobranca,fechado,sim
2134,1781,2023-12-24,,Cobranca,aberto,sim
2135,1782,2024-09-01,,Atendimento,pendente,sim
2136,1782,2024-05-16,2024-05-28,Tecnico,fechado,sim
2137,1783,2024-06-09,2024-06-15,Cobranca,fechado,sim
2138,1785,2023-06-22,2023-06-27,Tecnico,fechado,sim
2139,1785,2023-04-29,,Cobranca,pendente,nao
2140,1786,2023-10-15,,Rede,aberto,sim
2141,1787,2024-12-23,,Tecnico,aberto,sim
2142,1787,2023-04-22,,Cobranca,aberto,nao
2143,1787,2024-05-16,2024-05-26,Atendimento,fechado,sim
2144,1787,2023-04-25,2023-04-27,Rede,fechado,sim
2145,1787,2024-06-17,2024-06-28,Rede,fechado,nao
2146,1787,2024-02-16,2024-02-26,Rede,fechado,nao
2147,1788,2023-02-06,2023-02-18,Rede,fechado,sim
2148,1789,2024-08-02,2024-08-04,Rede,fechado,nao
2149,1790,2023-03-05,2023-03-08,Rede,fechado,sim
2150,1791,2024-02-01,2024-02-02,Atendimento,fechado,sim
2151,1794,2024-01-24,2024-01-25,Atendimento,fechado,sim
2152,1795,2024-02-15,2024-02-20,Tecnico,fechado,
2153,1796,2024-10-12,2024-10-19,Atendimento,fechado,sim
2154,1796,2023-04-22,2023-04-22,Atendimento,fechado,nao
2155,1796,2024-01-08,,Rede,aberto,nao
2156,1796,2023-03-19,2023-03-21,Cobranca,fechado,
2157,1797,2023-09-09,2023-09-21,Cobranca,fechado,sim
2158,1799,2024-12-04,2024-12-11,Atendimento,fechado,sim
2159,1799,2024-09-29,2024-10-08,Tecnico,fechado,nao
2160,1801,2023-07-27,,Atendimento,pendente,sim
2161,1802,2024-05-20,2024-05-24,Cobranca,fechado,sim
2162,1803,2023-07-22,2023-08-05,Cobranca,fechado,sim
2163,1803,2023-12-10,2023-12-24,Cobranca,fechado,sim
2164,1804,2024-09-30,,Cobranca,aberto,sim
2165,1805,2024-06-20,2024-06-23,Rede,fechado,sim
2166,1806,2023-08-21,2023-08-23,Atendimento,fechado,sim
2167,1806,2023-11-19,,Atendimento,aberto,sim
2168,1807,2024-10-21,2024-10-24,Rede,fechado,sim
2169,1807,2023-12-13,2023-12-17,Atendimento,fechado,
2170,1807,2023-03-01,2023-03-06,Rede,fechado,sim
2171,1810,2024-07-02,2024-07-11,Tecnico,fechado,sim
2172,1811,2024-06-05,,Cobranca,aberto,nao
2173,1812,2023-07-23,,Tecnico,pendente,
2174,1812,2023-01-30,2023-02-08,Rede,fechado,nao
2175,1812,2024-12-08,2024-12-10,Tecnico,fechado,
2176,1813,2024-09-01,2024-09-14,Rede,fechado,nao
2177,1813,2023-01-09,2023-01-16,Tecnico,fechado,nao
2178,1814,2023-08-10,2023-08-10,Tecnico,fechado,nao
2179,1815,2024-10-31,,Atendimento,aberto,sim
2180,1815,2023-10-19,2023-10-25,Atendimento,fechado,
2181,1815,2023-11-05,2023-11-14,Rede,fechado,nao
2182,1815,2024-04-01,2024-04-02,Atendimento,fechado,nao
2183,1816,2023-02-08,,Cobranca,pendente,
2184,1817,2023-08-23,,Cobranca,aberto,nao
2185,1817,2023-03-16,2023-03-21,Rede,fechado,sim
2186,1818,2024-08-20,,Atendimento,aberto,sim
2187,1818,2023-10-20,,Cobranca,pendente,nao
2188,1819,2024-10-18,2024-10-29,Atendimento,fechado,
2189,1820,2024-03-13,,Tecnico,pendente,sim
2190,1820,2024-01-28,2024-02-03,Atendimento,fechado,nao
2191,1820,2024-10-19,2024-10-25,Rede,fechado,sim
2192,1821,2023-05-26,2023-05-30,Atendimento,fechado,
2193,1821,2024-06-07,2024-06-17,Cobranca,fechado,sim
2194,1824,2023-12-27,2024-01-07,Tecnico,fechado,sim
2195,1825,2023-04-18,2023-04-25,Cobranca,fechado,nao
2196,1825,2024-07-06,2024-07-16,Tecnico,fechado,sim
2197,1827,2024-07-14,2024-07-15,Atendimento,fechado,sim
2198,1828,2024-06-25,2024-06-28,Tecnico,fechado,sim
2199,1829,2023-03-14,,Rede,aberto,sim
2200,1829,2024-09-30,,Cobranca,aberto,sim
2201,1830,2024-02-26,2024-03-01,Cobranca,fechado,sim
2202,1830,2024-06-22,,Cobranca,aberto,sim
2203,1831,2024-01-10,2024-01-16,Cobranca,fechado,sim
2204,1831,2023-07-26,2023-08-09,Atendimento,fechado,sim
2205,1831,2024-08-24,2024-09-05,Atendimento,fechado,sim
2206,1832,2024-01-31,,Cobranca,aberto,sim
2207,1832,2023-03-25,,Cobranca,aberto,sim
2208,1832,2024-01-03,2024-01-09,Atendimento,fechado,
2209,1832,2024-07-05,2024-07-19,Rede,fechado,sim
2210,1834,2024-12-24,,Atendimento,aberto,nao
2211,1834,2023-07-22,2023-07-22,Atendimento,fechado,sim
2212,1836,2024-07-27,2024-08-10,Tecnico,fechado,sim
2213,1838,2024-06-13,,Tecnico,aberto,sim
2214,1838,2024-09-02,2024-09-04,Rede,fechado,nao
2215,1840,2024-07-04,,Rede,aberto,nao
2216,1841,2023-07-16,2023-07-27,Tecnico,fechado,sim
2217,1841,2024-12-03,,Atendimento,pendente,sim
2218,1841,2023-10-13,2023-10-21,Rede,fechado,sim
2219,1841,2023-08-28,2023-08-29,Atendimento,fechado,sim
2220,1842,2024-05-31,2024-06-10,Tecnico,fechado,sim
2221,1843,2025-01-05,,Tecnico,aberto,sim
2222,1843,2024-07-27,2024-08-04,Cobranca,fechado,
2223,1844,2024-02-04,,Tecnico,pendente,sim
2224,1845,2024-06-07,2024-06-09,Rede,fechado,sim
2225,1845,2024-11-27,2024-12-03,Rede,fechado,sim
2226,1847,2024-01-14,,Tecnico,aberto,sim
2227,1848,2023-08-10,2023-08-11,Rede,fechado,sim
2228,1848,2023-03-18,2023-03-26,Rede,fechado,nao
2229,1849,2023-06-09,,Cobranca,aberto,
2230,1851,2024-06-07,,Tecnico,pendente,sim
2231,1852,2024-02-21,2024-02-22,Rede,fechado,nao
2232,1853,2024-07-31,,Rede,aberto,nao
2233,1853,2024-04-08,2024-04-17,Atendimento,fechado,nao
2234,1853,2023-04-29,2023-05-02,Atendimento,fechado,nao
2235,1853,2024-06-23,2024-07-02,Tecnico,fechado,sim
2236,1854,2024-03-25,2024-04-06,Atendimento,fechado,sim
2237,1855,2023-04-18,2023-04-24,Atendimento,fechado,nao
2238,1856,2023-12-27,2024-01-08,Atendimento,fechado,nao
2239,1857,2024-09-26,2024-10-05,Cobranca,fechado,
2240,1858,2023-04-15,,Atendimento,aberto,nao
2241,1858,2023-07-22,,Tecnico,aberto,sim
2242,1860,2024-11-16,,Atendimento,aberto,sim
2243,1860,2024-06-10,,Atendimento,pendente,nao
2244,1861,2023-04-16,2023-04-21,Cobranca,fechado,sim
2245,1863,2023-06-15,,Atendimento,pendente,nao
2246,1864,2024-10-08,2024-10-22,Tecnico,fechado,sim
2247,1865,2023-02-12,2023-02-22,Rede,fechado,nao
2248,1867,2023-07-27,2023-08-06,Tecnico,fechado,sim
2249,1867,2023-03-26,2023-04-04,Atendimento,fechado,nao
2250,1869,2023-12-03,2023-12-03,Atendimento,fechado,sim
2251,1870,2024-10-26,,Tecnico,pendente,sim
2252,1870,2023-05-14,,Atendimento,pendente,
2253,1870,2023-06-10,,Atendimento,pendente,nao
2254,1871,2023-07-20,2023-07-31,Cobranca,fechado,nao
2255,1872,2024-01-25,2024-01-30,Atendimento,fechado,nao
2256,1872,2023-06-20,2023-07-02,Cobranca,fechado,sim
2257,1872,2024-12-10,2024-12-10,Cobranca,fechado,sim
2258,1874,2024-11-20,2024-11-23,Tecnico,fechado,sim
2259,1875,2023-03-07,,Tecnico,aberto,nao
2260,1877,2023-06-09,2023-06-23,Atendimento,fechado,sim
2261,1877,2023-12-12,,Rede,aberto,sim
2262,1877,2023-09-26,,Cobranca,pendente,sim
2263,1879,2023-07-06,,Atendimento,aberto,sim
2264,1881,2023-11-05,,Tecnico,pendente,sim
2265,1881,2024-02-03,2024-02-09,Cobranca,fechado,nao
2266,1882,2023-03-22,2023-03-26,Atendimento,fechado,nao
2267,1882,2023-02-14,2023-02-24,Tecnico,fechado,nao
2268,1882,2024-01-06,2024-01-20,Rede,fechado,sim
2269,1883,2023-07-26,2023-08-02,Rede,fechado,nao
2270,1883,2023-12-20,,Cobranca,pendente,nao
2271,1884,2024-07-27,,Rede,aberto,sim
2272,1884,2023-11-25,2023-12-03,Rede,fechado,sim
2273,1885,2024-09-23,,Rede,aberto,sim
2274,1886,2024-01-05,,Tecnico,aberto,nao
2275,1888,2024-09-07,2024-09-09,Cobranca,fechado,sim
2276,1889,2024-02-17,2024-02-22,Cobranca,fechado,sim
2277,1891,2024-08-24,2024-09-02,Cobranca,fechado,sim
2278,1891,2023-12-27,2024-01-05,Atendimento,fechado,sim
2279,1893,2024-07-28,2024-07-28,Cobranca,fechado,
2280,1893,2023-03-09,2023-03-13,Tecnico,fechado,sim
2281,1895,2024-09-16,2024-09-19,Tecnico,fechado,
2282,1897,2023-11-30,,Tecnico,pendente,nao
2283,1898,2023-05-01,,Tecnico,aberto,sim
2284,1899,2024-12-18,,Cobranca,aberto,sim
2285,1899,2025-01-05,,Cobranca,pendente,sim
2286,1900,2024-02-17,2024-03-01,Rede,fechado,sim
2287,1901,2023-01-08,2023-01-19,Atendimento,fechado,nao
2288,1901,2023-09-04,2023-09-13,Tecnico,fechado,sim
2289,1901,2024-09-07,2024-09-07,Cobranca,fechado,sim
2290,1904,2023-06-18,2023-07-02,Tecnico,fechado,sim
2291,1906,2024-06-22,2024-06-26,Cobranca,fechado,sim
2292,1906,2023-09-24,,Atendimento,pendente,sim
2293,1907,2023-02-25,,Cobranca,aberto,sim
2294,1907,2024-11-16,,Rede,aberto,sim
2295,1909,2023-04-07,2023-04-14,Cobranca,fechado,sim
2296,1909,2024-03-18,,Rede,pendente,sim
2297,1912,2023-02-01,,Cobranca,pendente,sim
2298,1912,2024-10-29,2024-11-05,Atendimento,fechado,nao
2299,1912,2023-09-01,,Cobranca,aberto,sim
2300,1913,2023-08-20,2023-08-25,Atendimento,fechado,sim
2301,1913,2023-07-29,2023-08-12,Tecnico,fechado,sim
2302,1915,2024-06-12,2024-06-22,Rede,fechado,nao
2303,1917,2023-12-16,2023-12-21,Atendimento,fechado,sim
2304,1917,2024-09-05,2024-09-19,Atendimento,fechado,sim
2305,1918,2024-04-14,,Tecnico,pendente,sim
2306,1918,2023-07-04,2023-07-16,Atendimento,fechado,sim
2307,1919,2024-08-07,2024-08-10,Cobranca,fechado,nao
2308,1919,2024-03-03,2024-03-13,Cobranca,fechado,
2309,1919,2023-08-06,,Rede,pendente,sim
2310,1919,2023-04-07,2023-04-14,Atendimento,fechado,sim
2311,1921,2023-12-16,2023-12-17,Atendimento,fechado,nao
2312,1922,2024-03-27,2024-04-09,Rede,fechado,nao
2313,1922,2024-01-18,2024-01-30,Cobranca,fechado,sim
2314,1925,2024-02-15,2024-02-17,Tecnico,fechado,nao
2315,1928,2023-05-20,2023-05-26,Rede,fechado,nao
2316,1929,2023-05-31,,Cobranca,aberto,nao
2317,1930,2024-09-25,2024-09-28,Cobranca,fechado,
2318,1931,2023-06-12,,Rede,pendente,sim
2319,1931,2023-01-15,2023-01-18,Rede,fechado,nao
2320,1931,2024-09-18,2024-09-26,Atendimento,fechado,
2321,1932,2023-06-30,2023-07-04,Atendimento,fechado,sim
2322,1934,2023-07-21,,Cobranca,pendente,nao
2323,1934,2023-01-06,2023-01-12,Cobranca,fechado,sim
2324,1935,2023-03-27,,Tecnico,aberto,
2325,1935,2024-10-07,,Tecnico,pendente,sim
2326,1936,2023-05-01,2023-05-13,Rede,fechado,sim
2327,1936,2024-09-25,2024-09-25,Cobranca,fechado,
2328,1937,2023-05-16,2023-05-18,Atendimento,fechado,nao
2329,1938,2023-06-18,2023-06-18,Atendimento,fechado,
2330,1939,2023-01-11,,Atendimento,pendente,sim
2331,1940,2024-06-03,2024-06-03,Atendimento,fechado,sim
2332,1941,2023-07-14,,Rede,aberto,sim
2333,1942,2023-08-02,,Atendimento,aberto,nao
2334,1943,2024-08-04,,Rede,aberto,nao
2335,1943,2024-11-23,2024-12-06,Tecnico,fechado,sim
2336,1945,2024-12-16,,Atendimento,pendente,nao
2337,1946,2024-05-15,2024-05-24,Cobranca,fechado,sim
2338,1947,2024-06-04,,Atendimento,aberto,
2339,1948,2023-01-21,,Rede,pendente,sim
2340,1948,2023-12-17,2023-12-24,Atendimento,fechado,sim
2341,1948,2024-11-27,2024-12-04,Tecnico,fechado,sim
2342,1948,2024-05-06,,Tecnico,pendente,sim
2343,1948,2023-01-30,2023-02-10,Tecnico,fechado,
2344,1949,2024-03-27,2024-04-05,Atendimento,fechado,sim
2345,1950,2024-10-26,2024-11-03,Tecnico,fechado,nao
2346,1950,2023-06-27,2023-06-30,Cobranca,fechado,nao
2347,1951,2024-11-07,2024-11-20,Tecnico,fechado,nao
2348,1953,2024-07-07,,Atendimento,pendente,sim
2349,1953,2024-05-09,2024-05-14,Tecnico,fechado,nao
2350,1953,2023-07-27,2023-08-04,Rede,fechado,sim
2351,1954,2024-11-24,2024-11-30,Tecnico,fechado,sim
2352,1954,2024-06-14,2024-06-18,Cobranca,fechado,sim
2353,1954,2024-05-23,2024-05-30,Cobranca,fechado,sim
2354,1956,2023-05-23,2023-05-24,Rede,fechado,nao
2355,1957,2024-10-21,2024-10-26,Rede,fechado,sim
2356,1958,2024-08-18,,Cobranca,aberto,nao
