contrato_id;customer_id;plano_id;uf;data_inicio;data_cancelamento;status_churn;data_referencia;tempo_de_casa_dias;tempo_de_casa_meses;inicio_janela_90d;fim_janela_90d
290;290;1;SP;2024-05-31;;ativo;2024-12-31;214;7;2024-10-02;2024-12-31
291;291;1;RJ;2023-10-13;2024-04-03;cancelou;2024-04-03;173;5;2024-01-04;2024-04-03
292;292;3;SP;2024-03-25;;ativo;2024-12-31;281;9;2024-10-02;2024-12-31
293;293;3;PE;2023-07-10;;ativo;2024-12-31;540;18;2024-10-02;2024-12-31
294;294;1;SP;2023-12-07;;ativo;2024-12-31;390;13;2024-10-02;2024-12-31
295;295;2;RJ;2023-08-04;;ativo;2024-12-31;515;17;2024-10-02;2024-12-31
296;296;2;BA;2023-01-31;;ativo;2024-12-31;700;23;2024-10-02;2024-12-31
297;297;2;SP;2024-05-18;;ativo;2024-12-31;227;7;2024-10-02;2024-12-31
298;298;1;PE;2022-06-25;;ativo;2024-12-31;920;30;2024-10-02;2024-12-31
299;299;2;RJ;2022-08-27;2023-12-24;cancelou;2023-12-24;484;16;2023-09-25;2023-12-24
300;300;3;PE;2023-08-11;2023-09-17;cancelou;2023-09-17;37;1;2023-06-19;2023-09-17
301;301;3;PE;2022-10-13;;ativo;2024-12-31;810;27;2024-10-02;2024-12-31
302;302;2;SP;2022-05-23;;ativo;2024-12-31;953;31;2024-10-02;2024-12-31
303;303;2;PE;2024-04-25;;ativo;2024-12-31;250;8;2024-10-02;2024-12-31
304;304;1;SP;2022-10-23;2024-08-01;cancelou;2024-08-01;648;21;2024-05-03;2024-08-01
305;305;4;BA;2024-05-17;2024-06-18;cancelou;2024-06-18;32;1;2024-03-20;2024-06-18
306;306;2;PE;2024-03-09;;ativo;2024-12-31;297;9;2024-10-02;2024-12-31
307;307;3;PE;2023-04-22;2024-11-04;cancelou;2024-11-04;562;18;2024-08-06;2024-11-04
308;308;3;RS;2022-09-17;;ativo;2024-12-31;836;27;2024-10-02;2024-12-31
309;309;3;CE;2023-04-25;;ativo;2024-12-31;616;20;2024-10-02;2024-12-31
310;310;1;MG;2023-06-21;;ativo;2024-12-31;559;18;2024-10-02;2024-12-31
311;311;1;RJ;2023-08-16;;ativo;2024-12-31;503;16;2024-10-02;2024-12-31
312;312;4;CE;2023-05-20;;ativo;2024-12-31;591;19;2024-10-02;2024-12-31
313;313;3;RJ;2023-12-22;;ativo;2024-12-31;375;12;2024-10-02;2024-12-31
314;314;3;MG;2023-10-09;2024-10-22;cancelou;2024-10-22;379;12;2024-07-24;2024-10-22
315;315;1;BA;2022-04-29;2023-10-17;cancelou;2023-10-17;536;17;2023-07-19;2023-10-17
316;316;1;RJ;2022-12-22;;ativo;2024-12-31;740;24;2024-10-02;2024-12-31
317;317;1;MG;2024-01-30;;ativo;2024-12-31;336;11;2024-10-02;2024-12-31
318;318;3;PR;2023-09-14;;ativo;2024-12-31;474;15;2024-10-02;2024-12-31
319;319;1;CE;2023-06-03;;ativo;2024-12-31;577;19;2024-10-02;2024-12-31
320;320;2;SP;2023-09-14;;ativo;2024-12-31;474;15;2024-10-02;2024-12-31
321;321;2;SP;2023-11-06;;ativo;2024-12-31;421;14;2024-10-02;2024-12-31
322;322;1;PR;2022-12-27;;ativo;2024-12-31;735;24;2024-10-02;2024-12-31
323;323;4;PE;2023-06-30;;ativo;2024-12-31;550;18;2024-10-02;2024-12-31
324;324;1;PE;2023-02-07;2024-10-18;cancelou;2024-10-18;619;20;2024-07-20;2024-10-18
325;325;3;SP;2023-12-12;;ativo;2024-12-31;385;12;2024-10-02;2024-12-31
326;326;3;SP;2022-11-29;2023-05-11;cancelou;2023-05-11;163;5;2023-02-10;2023-05-11
327;327;3;RS;2023-03-11;2024-08-26;cancelou;2024-08-26;534;17;2024-05-28;2024-08-26
328;328;2;RJ;2023-09-04;;ativo;2024-12-31;484;16;2024-10-02;2024-12-31
329;329;3;RS;2023-09-04;;ativo;2024-12-31;484;16;2024-10-02;2024-12-31
330;330;3;MG;2023-01-10;;ativo;2024-12-31;721;24;2024-10-02;2024-12-31
331;331;3;RJ;2023-02-08;;ativo;2024-12-31;692;23;2024-10-02;2024-12-31
332;332;1;CE;2022-11-15;;ativo;2024-12-31;777;25;2024-10-02;2024-12-31
333;333;1;SP;2023-11-20;;ativo;2024-12-31;407;13;2024-10-02;2024-12-31
334;334;1;RJ;2023-11-23;;ativo;2024-12-31;404;13;2024-10-02;2024-12-31
335;335;1;CE;2023-11-18;;ativo;2024-12-31;409;13;2024-10-02;2024-12-31
336;336;1;MG;2024-01-19;;ativo;2024-12-31;347;11;2024-10-02;2024-12-31
337;337;4;RJ;2023-06-13;;ativo;2024-12-31;567;18;2024-10-02;2024-12-31
338;338;3;PR;2022-05-25;;ativo;2024-12-31;951;31;2024-10-02;2024-12-31
339;339;2;RS;2024-03-26;;ativo;2024-12-31;280;9;2024-10-02;2024-12-31
340;340;2;MG;2024-05-05;;ativo;2024-12-31;240;8;2024-10-02;2024-12-31
341;341;2;PE;2024-01-24;2024-06-06;cancelou;2024-06-06;134;4;2024-03-08;2024-06-06
342;342;3;RS;2022-08-07;;ativo;2024-12-31;877;29;2024-10-02;2024-12-31
343;343;4;SP;2022-11-28;;ativo;2024-12-31;764;25;2024-10-02;2024-12-31
344;344;1;RS;2024-01-01;;ativo;2024-12-31;365;12;2024-10-02;2024-12-31
345;345;2;MG;2023-08-19;;ativo;2024-12-31;500;16;2024-10-02;2024-12-31
346;346;1;SP;2023-05-29;;ativo;2024-12-31;582;19;2024-10-02;2024-12-31
347;347;2;RJ;2023-12-16;;ativo;2024-12-31;381;12;2024-10-02;2024-12-31
348;348;4;MG;2022-05-12;;ativo;2024-12-31;964;32;2024-10-02;2024-12-31
349;349;2;SP;2023-05-21;;ativo;2024-12-31;590;19;2024-10-02;2024-12-31
350;350;3;SP;2023-08-03;;ativo;2024-12-31;516;17;2024-10-02;2024-12-31
351;351;1;RS;2023-03-22;2024-05-09;cancelou;2024-05-09;414;13;2024-02-09;2024-05-09
352;352;2;RJ;2023-03-24;2023-08-19;cancelou;2023-08-19;148;4;2023-05-21;2023-08-19
353;353;2;MG;2023-06-05;;ativo;2024-12-31;575;19;2024-10-02;2024-12-31
354;354;1;MG;2022-03-09;;ativo;2024-12-31;1028;34;2024-10-02;2024-12-31
355;355;2;PE;2024-02-28;;ativo;2024-12-31;307;10;2024-10-02;2024-12-31
356;356;4;RJ;2023-03-08;2023-12-18;cancelou;2023-12-18;285;9;2023-09-19;2023-12-18
357;357;3;CE;2022-06-23;;ativo;2024-12-31;922;30;2024-10-02;2024-12-31
358;358;3;RJ;2022-02-19;;ativo;2024-12-31;1046;34;2024-10-02;2024-12-31
359;359;2;MG;2023-08-19;;ativo;2024-12-31;500;16;2024-10-02;2024-12-31
360;360;1;RS;2022-02-02;;ativo;2024-12-31;1063;35;2024-10-02;2024-12-31
361;361;1;PR;2024-05-11;;ativo;2024-12-31;234;7;2024-10-02;2024-12-31
362;362;2;MG;2023-03-20;2024-12-16;cancelou;2024-12-16;637;21;2024-09-17;2024-12-16
363;363;3;SP;2022-12-27;2023-09-05;cancelou;2023-09-05;252;8;2023-06-07;2023-09-05
364;364;1;SP;2022-10-26;;ativo;2024-12-31;797;26;2024-10-02;2024-12-31
365;365;1;BA;2023-11-05;;ativo;2024-12-31;422;14;2024-10-02;2024-12-31
366;366;4;MG;2023-08-12;2023-09-26;cancelou;2023-09-26;45;1;2023-06-28;2023-09-26
367;367;1;SP;2022-10-21;2023-06-22;cancelou;2023-06-22;244;8;2023-03-24;2023-06-22
368;368;1;SP;2022-07-08;;ativo;2024-12-31;907;30;2024-10-02;2024-12-31
369;369;3;CE;2022-09-18;;ativo;2024-12-31;835;27;2024-10-02;2024-12-31
370;370;1;RJ;2022-03-15;;ativo;2024-12-31;1022;34;2024-10-02;2024-12-31
371;371;1;MG;2023-03-09;;ativo;2024-12-31;663;22;2024-10-02;2024-12-31
372;372;3;RJ;2022-02-04;;ativo;2024-12-31;1061;35;2024-10-02;2024-12-31
373;373;3;PR;2023-09-29;;ativo;2024-12-31;459;15;2024-10-02;2024-12-31
374;374;2;RS;2022-10-09;;ativo;2024-12-31;814;27;2024-10-02;2024-12-31
375;375;1;BA;2022-02-11;;ativo;2024-12-31;1054;35;2024-10-02;2024-12-31
376;376;4;RS;2022-07-12;;ativo;2024-12-31;903;30;2024-10-02;2024-12-31
377;377;2;SP;2022-03-31;2023-01-17;cancelou;2023-01-17;292;9;2022-10-19;2023-01-17
378;378;1;SP;2024-03-29;;ativo;2024-12-31;277;9;2024-10-02;2024-12-31
379;379;1;SP;2022-01-09;;ativo;2024-12-31;1087;36;2024-10-02;2024-12-31
380;380;2;RJ;2022-08-13;2024-07-11;cancelou;2024-07-11;698;23;2024-04-12;2024-07-11
381;381;2;RS;2022-07-03;;ativo;2024-12-31;912;30;2024-10-02;2024-12-31
382;382;3;SP;2022-08-29;;ativo;2024-12-31;855;28;2024-10-02;2024-12-31
383;383;4;CE;2022-09-01;;ativo;2024-12-31;852;28;2024-10-02;2024-12-31
384;384;2;PE;2023-04-29;;ativo;2024-12-31;612;20;2024-10-02;2024-12-31
385;385;1;RS;2022-08-31;;ativo;2024-12-31;853;28;2024-10-02;2024-12-31
386;386;2;RJ;2023-01-17;;ativo;2024-12-31;714;23;2024-10-02;2024-12-31
387;387;2;BA;2023-08-28;;ativo;2024-12-31;491;16;2024-10-02;2024-12-31
388;388;2;RJ;2023-02-03;2023-03-14;cancelou;2023-03-14;39;1;2022-12-14;2023-03-14
389;389;3;SP;2022-02-28;;ativo;2024-12-31;1037;34;2024-10-02;2024-12-31
390;390;2;MG;2022-09-11;2023-08-07;cancelou;2023-08-07;330;11;2023-05-09;2023-08-07
391;391;2;CE;2023-09-20;;ativo;2024-12-31;468;15;2024-10-02;2024-12-31
392;392;1;SP;2022-03-28;;ativo;2024-12-31;1009;33;2024-10-02;2024-12-31
393;393;3;CE;2022-04-06;;ativo;2024-12-31;1000;33;2024-10-02;2024-12-31
394;394;1;RJ;2023-05-01;;ativo;2024-12-31;610;20;2024-10-02;2024-12-31
395;395;1;RJ;2022-09-04;2023-06-20;cancelou;2023-06-20;289;9;2023-03-22;2023-06-20
396;396;1;SP;2024-05-26;;ativo;2024-12-31;219;7;2024-10-02;2024-12-31
397;397;2;CE;2022-01-23;2022-12-21;cancelou;2022-12-21;332;11;2022-09-22;2022-12-21
398;398;3;RS;2022-06-25;2023-11-13;cancelou;2023-11-13;506;16;2023-08-15;2023-11-13
399;399;2;BA;2024-02-12;;ativo;2024-12-31;323;10;2024-10-02;2024-12-31
400;400;3;PE;2022-04-16;2022-09-15;cancelou;2022-09-15;152;5;2022-06-17;2022-09-15
401;401;3;RJ;2024-04-19;;ativo;2024-12-31;256;8;2024-10-02;2024-12-31
402;402;3;RJ;2023-03-08;2024-09-22;cancelou;2024-09-22;564;18;2024-06-24;2024-09-22
403;403;1;RJ;2023-12-07;;ativo;2024-12-31;390;13;2024-10-02;2024-12-31
404;404;1;RJ;2023-10-20;;ativo;2024-12-31;438;14;2024-10-02;2024-12-31
405;405;4;BA;2023-12-19;;ativo;2024-12-31;378;12;2024-10-02;2024-12-31
406;406;2;SP;2022-05-05;;ativo;2024-12-31;971;32;2024-10-02;2024-12-31
407;407;4;RJ;2023-12-03;;ativo;2024-12-31;394;13;2024-10-02;2024-12-31
408;408;2;CE;2024-06-20;;ativo;2024-12-31;194;6;2024-10-02;2024-12-31
409;409;2;BA;2022-06-14;;ativo;2024-12-31;931;31;2024-10-02;2024-12-31
410;410;3;RJ;2022-02-11;;ativo;2024-12-31;1054;35;2024-10-02;2024-12-31
411;411;2;MG;2022-10-27;2024-01-29;cancelou;2024-01-29;459;15;2023-10-31;2024-01-29
412;412;2;RJ;2024-02-28;;ativo;2024-12-31;307;10;2024-10-02;2024-12-31
413;413;1;SP;2023-07-29;;ativo;2024-12-31;521;17;2024-10-02;2024-12-31
414;414;4;BA;2022-09-10;;ativo;2024-12-31;843;28;2024-10-02;2024-12-31
415;415;4;SP;2024-04-18;;ativo;2024-12-31;257;8;2024-10-02;2024-12-31
416;416;1;PR;2022-03-13;2023-01-26;cancelou;2023-01-26;319;10;2022-10-28;2023-01-26
417;417;1;RJ;2024-03-14;2024-06-17;cancelou;2024-06-17;95;3;2024-03-19;2024-06-17
418;418;2;RJ;2023-12-04;;ativo;2024-12-31;393;13;2024-10-02;2024-12-31
419;419;4;PR;2024-05-29;;ativo;2024-12-31;216;7;2024-10-02;2024-12-31
420;420;2;CE;2023-07-12;;ativo;2024-12-31;538;17;2024-10-02;2024-12-31
421;421;2;MG;2023-09-18;;ativo;2024-12-31;470;15;2024-10-02;2024-12-31
422;422;3;RJ;2022-04-12;;ativo;2024-12-31;994;33;2024-10-02;2024-12-31
423;423;1;RJ;2022-07-24;;ativo;2024-12-31;891;29;2024-10-02;2024-12-31
424;424;2;SP;2022-01-16;;ativo;2024-12-31;1080;36;2024-10-02;2024-12-31
425;425;4;RJ;2022-10-27;;ativo;2024-12-31;796;26;2024-10-02;2024-12-31
426;426;2;BA;2024-02-19;;ativo;2024-12-31;316;10;2024-10-02;2024-12-31
427;427;2;CE;2023-01-01;2024-03-01;cancelou;2024-03-01;425;14;2023-12-02;2024-03-01
428;428;2;MG;2022-01-28;;ativo;2024-12-31;1068;35;2024-10-02;2024-12-31
429;429;2;SP;2022-04-25;;ativo;2024-12-31;981;32;2024-10-02;2024-12-31
430;430;1;MG;2022-10-25;;ativo;2024-12-31;798;26;2024-10-02;2024-12-31
431;431;3;CE;2024-04-30;;ativo;2024-12-31;245;8;2024-10-02;2024-12-31
432;432;3;RS;2023-11-21;;ativo;2024-12-31;406;13;2024-10-02;2024-12-31
433;433;4;BA;2024-04-18;;ativo;2024-12-31;257;8;2024-10-02;2024-12-31
434;434;4;RS;2022-05-08;;ativo;2024-12-31;968;32;2024-10-02;2024-12-31
435;435;2;CE;2024-06-23;;ativo;2024-12-31;191;6;2024-10-02;2024-12-31
436;436;2;SP;2022-10-08;;ativo;2024-12-31;815;27;2024-10-02;2024-12-31
437;437;2;SP;2022-02-28;;ativo;2024-12-31;1037;34;2024-10-02;2024-12-31
438;438;2;MG;2023-02-21;;ativo;2024-12-31;679;22;2024-10-02;2024-12-31
439;439;4;RJ;2023-11-07;;ativo;2024-12-31;420;14;2024-10-02;2024-12-31
440;440;2;PE;2024-06-29;;ativo;2024-12-31;185;6;2024-10-02;2024-12-31
441;441;2;MG;2022-08-28;2024-01-05;cancelou;2024-01-05;495;16;2023-10-07;2024-01-05
442;442;2;SP;2022-03-14;;ativo;2024-12-31;1023;34;2024-10-02;2024-12-31
443;443;1;SP;2022-08-19;2023-11-11;cancelou;2023-11-11;449;14;2023-08-13;2023-11-11
444;444;4;PE;2024-03-19;;ativo;2024-12-31;287;9;2024-10-02;2024-12-31
445;445;2;BA;2023-10-09;2024-05-01;cancelou;2024-05-01;205;6;2024-02-01;2024-05-01
446;446;2;CE;2023-07-26;;ativo;2024-12-31;524;17;2024-10-02;2024-12-31
447;447;1;CE;2022-06-20;;ativo;2024-12-31;925;30;2024-10-02;2024-12-31
448;448;3;BA;2022-04-27;;ativo;2024-12-31;979;32;2024-10-02;2024-12-31
449;449;1;PE;2024-06-19;;ativo;2024-12-31;195;6;2024-10-02;2024-12-31
450;450;3;RS;2024-04-30;;ativo;2024-12-31;245;8;2024-10-02;2024-12-31
451;451;4;SP;2022-10-20;2023-11-08;cancelou;2023-11-08;384;12;2023-08-10;2023-11-08
452;452;1;BA;2022-10-18;;ativo;2024-12-31;805;26;2024-10-02;2024-12-31
453;453;3;PE;2023-11-18;;ativo;2024-12-31;409;13;2024-10-02;2024-12-31
454;454;4;RJ;2022-04-18;;ativo;2024-12-31;988;32;2024-10-02;2024-12-31
455;455;2;MG;2023-02-20;;ativo;2024-12-31;680;22;2024-10-02;2024-12-31
456;456;1;SP;2022-08-15;;ativo;2024-12-31;869;28;2024-10-02;2024-12-31
457;457;2;BA;2024-04-27;;ativo;2024-12-31;248;8;2024-10-02;2024-12-31
458;458;3;SP;2022-06-06;;ativo;2024-12-31;939;31;2024-10-02;2024-12-31
459;459;2;RS;2024-01-11;;ativo;2024-12-31;355;11;2024-10-02;2024-12-31
460;460;3;RS;2024-03-09;;ativo;2024-12-31;297;9;2024-10-02;2024-12-31
461;461;2;RJ;2022-10-19;;ativo;2024-12-31;804;26;2024-10-02;2024-12-31
462;462;2;CE;2022-06-24;;ativo;2024-12-31;921;30;2024-10-02;2024-12-31
463;463;2;BA;2024-03-22;;ativo;2024-12-31;284;9;2024-10-02;2024-12-31
464;464;4;SP;2024-05-11;;ativo;2024-12-31;234;7;2024-10-02;2024-12-31
465;465;3;CE;2023-08-11;;ativo;2024-12-31;508;16;2024-10-02;2024-12-31
466;466;2;PE;2022-03-29;;ativo;2024-12-31;1008;33;2024-10-02;2024-12-31
467;467;2;CE;2022-12-24;;ativo;2024-12-31;738;24;2024-10-02;2024-12-31
468;468;1;SP;2023-02-21;2024-03-28;cancelou;2024-03-28;401;13;2023-12-29;2024-03-28
469;469;1;MG;2024-06-11;2024-07-30;cancelou;2024-07-30;49;1;2024-05-01;2024-07-30
470;470;3;RS;2022-08-16;;ativo;2024-12-31;868;28;2024-10-02;2024-12-31
471;471;4;MG;2023-09-11;;ativo;2024-12-31;477;15;2024-10-02;2024-12-31
472;472;2;BA;2023-05-19;;ativo;2024-12-31;592;19;2024-10-02;2024-12-31
473;473;2;CE;2023-07-19;;ativo;2024-12-31;531;17;2024-10-02;2024-12-31
474;474;1;BA;2023-06-02;2023-08-30;cancelou;2023-08-30;89;2;2023-06-01;2023-08-30
475;475;2;MG;2022-10-30;2023-09-07;cancelou;2023-09-07;312;10;2023-06-09;2023-09-07
476;476;3;RS;2023-07-13;;ativo;2024-12-31;537;17;2024-10-02;2024-12-31
477;477;2;RJ;2022-02-16;;ativo;2024-12-31;1049;34;2024-10-02;2024-12-31
478;478;2;RJ;2022-05-25;;ativo;2024-12-31;951;31;2024-10-02;2024-12-31
479;479;2;BA;2023-11-08;;ativo;2024-12-31;419;13;2024-10-02;2024-12-31
480;480;3;BA;2023-01-26;;ativo;2024-12-31;705;23;2024-10-02;2024-12-31
481;481;4;RJ;2022-05-26;2023-08-22;cancelou;2023-08-22;453;15;2023-05-24;2023-08-22
482;482;3;PE;2023-10-23;;ativo;2024-12-31;435;14;2024-10-02;2024-12-31
483;483;4;PE;2022-12-13;2023-04-27;cancelou;2023-04-27;135;4;2023-01-27;2023-04-27
484;484;3;MG;2022-09-07;;ativo;2024-12-31;846;28;2024-10-02;2024-12-31
485;485;1;BA;2023-03-27;2024-03-04;cancelou;2024-03-04;343;11;2023-12-05;2024-03-04
486;486;1;RS;2022-11-25;;ativo;2024-12-31;767;25;2024-10-02;2024-12-31
487;487;2;SP;2022-11-25;;ativo;2024-12-31;767;25;2024-10-02;2024-12-31
488;488;4;MG;2023-10-19;;ativo;2024-12-31;439;14;2024-10-02;2024-12-31
489;489;2;MG;2023-01-20;;ativo;2024-12-31;711;23;2024-10-02;2024-12-31
490;490;3;RJ;2022-03-13;;ativo;2024-12-31;1024;34;2024-10-02;2024-12-31
491;491;1;BA;2023-06-11;;ativo;2024-12-31;569;18;2024-10-02;2024-12-31
492;492;4;PE;2022-03-15;2023-03-03;cancelou;2023-03-03;353;11;2022-12-03;2023-03-03
493;493;2;PE;2022-12-03;;ativo;2024-12-31;759;25;2024-10-02;2024-12-31
494;494;4;CE;2023-04-07;;ativo;2024-12-31;634;21;2024-10-02;2024-12-31
495;495;1;PR;2022-06-11;;ativo;2024-12-31;934;31;2024-10-02;2024-12-31
496;496;1;PR;2022-05-12;;ativo;2024-12-31;964;32;2024-10-02;2024-12-31
497;497;3;PR;2023-05-20;;ativo;2024-12-31;591;19;2024-10-02;2024-12-31
498;498;3;RJ;2023-08-02;;ativo;2024-12-31;517;17;2024-10-02;2024-12-31
499;499;2;RS;2023-09-11;;ativo;2024-12-31;477;15;2024-10-02;2024-12-31
500;500;1;PR;2024-01-27;;ativo;2024-12-31;339;11;2024-10-02;2024-12-31
501;501;3;RJ;2022-03-19;2023-05-24;cancelou;2023-05-24;431;14;2023-02-23;2023-05-24
502;502;4;SP;2023-10-14;;ativo;2024-12-31;444;14;2024-10-02;2024-12-31
503;503;2;MG;2022-07-28;;ativo;2024-12-31;887;29;2024-10-02;2024-12-31
504;504;3;RS;2022-06-02;;ativo;2024-12-31;943;31;2024-10-02;2024-12-31
505;505;3;PE;2023-09-14;;ativo;2024-12-31;474;15;2024-10-02;2024-12-31
506;506;2;CE;2022-01-27;2022-04-24;cancelou;2022-04-24;87;2;2022-01-24;2022-04-24
507;507;2;SP;2023-09-04;;ativo;2024-12-31;484;16;2024-10-02;2024-12-31
508;508;1;RJ;2023-08-07;;ativo;2024-12-31;512;17;2024-10-02;2024-12-31
509;509;1;MG;2022-08-12;2024-04-21;cancelou;2024-04-21;618;20;2024-01-22;2024-04-21
510;510;2;RJ;2022-07-15;;ativo;2024-12-31;900;30;2024-10-02;2024-12-31
511;511;4;RJ;2023-06-16;;ativo;2024-12-31;564;18;2024-10-02;2024-12-31
512;512;3;RJ;2023-08-02;2024-03-24;cancelou;2024-03-24;235;7;2023-12-25;2024-03-24
513;513;3;SP;2024-01-15;;ativo;2024-12-31;351;11;2024-10-02;2024-12-31
514;514;4;SP;2024-03-13;;ativo;2024-12-31;293;9;2024-10-02;2024-12-31
515;515;2;RJ;2022-10-14;;ativo;2024-12-31;809;26;2024-10-02;2024-12-31
516;516;1;PR;2024-02-14;;ativo;2024-12-31;321;10;2024-10-02;2024-12-31
517;517;2;PE;2024-04-04;;ativo;2024-12-31;271;9;2024-10-02;2024-12-31
518;518;2;SP;2022-02-05;;ativo;2024-12-31;1060;35;2024-10-02;2024-12-31
519;519;1;PR;2022-08-08;;ativo;2024-12-31;876;29;2024-10-02;2024-12-31
520;520;1;BA;2024-04-12;;ativo;2024-12-31;263;8;2024-10-02;2024-12-31
521;521;1;PE;2023-08-22;2024-09-02;cancelou;2024-09-02;377;12;2024-06-04;2024-09-02
522;522;1;RJ;2024-06-30;;ativo;2024-12-31;184;6;2024-10-02;2024-12-31
523;523;3;BA;2024-01-06;;ativo;2024-12-31;360;12;2024-10-02;2024-12-31
524;524;1;PR;2023-04-06;;ativo;2024-12-31;635;21;2024-10-02;2024-12-31
525;525;4;BA;2023-10-03;2024-10-22;cancelou;2024-10-22;385;12;2024-07-24;2024-10-22
526;526;3;RJ;2022-08-17;;ativo;2024-12-31;867;28;2024-10-02;2024-12-31
527;527;3;RJ;2023-03-18;;ativo;2024-12-31;654;21;2024-10-02;2024-12-31
528;528;4;SP;2023-01-05;2024-01-21;cancelou;2024-01-21;381;12;2023-10-23;2024-01-21
529;529;1;SP;2022-07-16;;ativo;2024-12-31;899;29;2024-10-02;2024-12-31
530;530;2;BA;2022-11-15;;ativo;2024-12-31;777;25;2024-10-02;2024-12-31
531;531;2;RJ;2023-09-28;2024-10-28;cancelou;2024-10-28;396;13;2024-07-30;2024-10-28
532;532;2;RJ;2023-02-18;2024-05-08;cancelou;2024-05-08;445;14;2024-02-08;2024-05-08
533;533;2;RS;2023-10-14;;ativo;2024-12-31;444;14;2024-10-02;2024-12-31
534;534;2;PR;2022-10-29;;ativo;2024-12-31;794;26;2024-10-02;2024-12-31
535;535;2;SP;2023-03-26;;ativo;2024-12-31;646;21;2024-10-02;2024-12-31
536;536;1;RS;2024-03-09;;ativo;2024-12-31;297;9;2024-10-02;2024-12-31
537;537;1;RJ;2023-08-26;;ativo;2024-12-31;493;16;2024-10-02;2024-12-31
538;538;2;SP;2023-05-04;;ativo;2024-12-31;607;20;2024-10-02;2024-12-31
539;539;1;PR;2022-11-13;;ativo;2024-12-31;779;25;2024-10-02;2024-12-31
540;540;4;RJ;2022-11-27;;ativo;2024-12-31;765;25;2024-10-02;2024-12-31
541;541;1;PR;2022-02-01;;ativo;2024-12-31;1064;35;2024-10-02;2024-12-31
542;542;2;RS;2023-06-12;;ativo;2024-12-31;568;18;2024-10-02;2024-12-31
543;543;2;RS;2022-06-28;2023-08-27;cancelou;2023-08-27;425;14;2023-05-29;2023-08-27
544;544;1;PE;2024-06-17;;ativo;2024-12-31;197;6;2024-10-02;2024-12-31
545;545;2;CE;2022-04-29;;ativo;2024-12-31;977;32;2024-10-02;2024-12-31
546;546;1;PR;2023-10-12;;ativo;2024-12-31;446;14;2024-10-02;2024-12-31
547;547;1;PE;2024-06-22;;ativo;2024-12-31;192;6;2024-10-02;2024-12-31
548;548;3;RS;2023-07-17;;ativo;2024-12-31;533;17;2024-10-02;2024-12-31
549;549;3;BA;2023-11-05;;ativo;2024-12-31;422;14;2024-10-02;2024-12-31
550;550;3;RS;2023-07-17;;ativo;2024-12-31;533;17;2024-10-02;2024-12-31
551;551;4;PR;2022-06-19;;ativo;2024-12-31;926;30;2024-10-02;2024-12-31
552;552;3;RJ;2022-09-17;;ativo;2024-12-31;836;27;2024-10-02;2024-12-31
553;553;1;PR;2022-06-23;2024-03-07;cancelou;2024-03-07;623;20;2023-12-08;2024-03-07
554;554;3;PR;2023-10-14;;ativo;2024-12-31;444;14;2024-10-02;2024-12-31
555;555;3;MG;2023-12-30;;ativo;2024-12-31;367;12;2024-10-02;2024-12-31
556;556;4;RJ;2022-09-29;;ativo;2024-12-31;824;27;2024-10-02;2024-12-31
557;557;1;MG;2023-08-11;;ativo;2024-12-31;508;16;2024-10-02;2024-12-31
558;558;1;RS;2024-01-01;;ativo;2024-12-31;365;12;2024-10-02;2024-12-31
559;559;1;PR;2022-04-20;2024-02-29;cancelou;2024-02-29;680;22;2023-12-01;2024-02-29
560;560;4;RJ;2024-03-09;;ativo;2024-12-31;297;9;2024-10-02;2024-12-31
561;561;2;MG;2022-05-29;;ativo;2024-12-31;947;31;2024-10-02;2024-12-31
562;562;1;PR;2022-10-19;2023-09-20;cancelou;2023-09-20;336;11;2023-06-22;2023-09-20
563;563;4;SP;2024-06-16;;ativo;2024-12-31;198;6;2024-10-02;2024-12-31
564;564;2;MG;2024-02-12;;ativo;2024-12-31;323;10;2024-10-02;2024-12-31
565;565;1;RJ;2022-06-18;;ativo;2024-12-31;927;30;2024-10-02;2024-12-31
566;566;3;MG;2023-07-20;;ativo;2024-12-31;530;17;2024-10-02;2024-12-31
567;567;2;CE;2023-08-25;;ativo;2024-12-31;494;16;2024-10-02;2024-12-31
568;568;4;CE;2023-10-11;;ativo;2024-12-31;447;14;2024-10-02;2024-12-31
569;569;2;RS;2022-03-30;2022-05-31;cancelou;2022-05-31;62;2;2022-03-02;2022-05-31
570;570;1;SP;2024-06-06;;ativo;2024-12-31;208;6;2024-10-02;2024-12-31
571;571;2;RJ;2022-09-04;;ativo;2024-12-31;849;28;2024-10-02;2024-12-31
572;572;3;RJ;2022-06-29;;ativo;2024-12-31;916;30;2024-10-02;2024-12-31
573;573;2;RJ;2023-08-13;;ativo;2024-12-31;506;16;2024-10-02;2024-12-31
574;574;2;BA;2023-02-17;;ativo;2024-12-31;683;22;2024-10-02;2024-12-31
575;575;3;RJ;2022-08-31;;ativo;2024-12-31;853;28;2024-10-02;2024-12-31
576;576;2;RJ;2024-06-12;;ativo;2024-12-31;202;6;2024-10-02;2024-12-31
577;577;2;SP;2023-11-09;;ativo;2024-12-31;418;13;2024-10-02;2024-12-31
578;578;1;BA;2023-04-15;;ativo;2024-12-31;626;20;2024-10-02;2024-12-31
579;579;2;BA;2024-01-10;;ativo;2024-12-31;356;11;2024-10-02;2024-12-31
580;580;1;CE;2023-10-11;;ativo;2024-12-31;447;14;2024-10-02;2024-12-31
